layer,cosine_sim,cosine_sim_adjusted
0,0.7098582983016968,0.3732265830039978
1,0.6699618101119995,0.3882303237915039
2,0.7077042460441589,0.3712924122810364
3,0.6982651352882385,0.41586196422576904
4,0.7073301076889038,0.44892433285713196
5,0.7253770232200623,0.45294806361198425
6,0.7331495881080627,0.4879333972930908
7,0.7497439384460449,0.5168991684913635
8,0.7556954622268677,0.5190742611885071
9,0.7677192091941833,0.5162888765335083
10,0.770211398601532,0.5306810736656189
11,0.7673220634460449,0.5316979885101318
12,0.7829936742782593,0.5355310440063477
13,0.778035581111908,0.551840603351593
14,0.7739631533622742,0.5493479371070862
15,0.7767704725265503,0.5450015664100647
16,0.7704019546508789,0.5427067279815674
17,0.7627086043357849,0.5257030129432678
18,0.7622762322425842,0.49572834372520447
19,0.7486492991447449,0.4876222014427185
20,0.7305395603179932,0.4623919427394867
21,0.7222610712051392,0.4387000501155853
22,0.7203900814056396,0.4127064645290375
23,0.7200190424919128,0.3877609074115753
24,0.7003433704376221,0.358110249042511
25,0.6873086094856262,0.3529024124145508
26,0.6695921421051025,0.3234562575817108
27,0.6506860256195068,0.31262311339378357
28,0.6378322839736938,0.3008168935775757
29,0.6103355884552002,0.3000698983669281
30,0.5956858992576599,0.29434695839881897
31,0.588405430316925,0.2934853136539459
