layer,cosine_sim,cosine_sim_adjusted
0,0.6759146451950073,0.34322306513786316
1,0.6322874426841736,0.3618263304233551
2,0.6826566457748413,0.35606083273887634
3,0.6651711463928223,0.39343732595443726
4,0.6676324605941772,0.4206240773200989
5,0.6885048747062683,0.4274030029773712
6,0.6932607293128967,0.4595601260662079
7,0.711933970451355,0.48844513297080994
8,0.7173587083816528,0.4886667728424072
9,0.7289008498191833,0.48601579666137695
10,0.7292967438697815,0.49863293766975403
11,0.7268622517585754,0.49780046939849854
12,0.7458569407463074,0.5057120323181152
13,0.7435678839683533,0.5235112309455872
14,0.7421490550041199,0.5242270231246948
15,0.7521697282791138,0.52680504322052
16,0.7496587038040161,0.5278930068016052
17,0.7440222501754761,0.5125735998153687
18,0.7440012693405151,0.48444226384162903
19,0.7299761772155762,0.4750400483608246
20,0.7167401909828186,0.451479434967041
21,0.7088103294372559,0.4292276203632355
22,0.7020155787467957,0.40142014622688293
23,0.700684130191803,0.37768489122390747
24,0.6751628518104553,0.3464171886444092
25,0.6644771099090576,0.3415443003177643
26,0.6512697339057922,0.3155002295970917
27,0.6313526034355164,0.3044147193431854
28,0.6167762279510498,0.29044708609580994
29,0.5850056409835815,0.292532354593277
30,0.5805724859237671,0.28940537571907043
31,0.5750204920768738,0.28830450773239136
