layer,cosine_sim,cosine_sim_adjusted
0,0.6653807163238525,0.3477500081062317
1,0.6129534840583801,0.3731185793876648
2,0.6653359532356262,0.3681154251098633
3,0.6636252403259277,0.4106507897377014
4,0.6825351715087891,0.44671040773391724
5,0.7122397422790527,0.4581974744796753
6,0.7226207256317139,0.49426934123039246
7,0.7416841387748718,0.5222316384315491
8,0.7483393549919128,0.5233367681503296
9,0.762783944606781,0.5199136137962341
10,0.7669914364814758,0.5341596603393555
11,0.7665837407112122,0.53690505027771
12,0.7807437181472778,0.5406686663627625
13,0.7791374921798706,0.5599411129951477
14,0.7753409743309021,0.5614545941352844
15,0.7795557975769043,0.5616225004196167
16,0.7783163189888,0.5614173412322998
17,0.7723718285560608,0.5493242740631104
18,0.773989737033844,0.5222546458244324
19,0.7611344456672668,0.5134217739105225
20,0.746986985206604,0.4901300072669983
21,0.7371798753738403,0.4666917026042938
22,0.7321362495422363,0.440211683511734
23,0.7293933033943176,0.4148690104484558
24,0.7091459035873413,0.3828508257865906
25,0.7038068771362305,0.3773416578769684
26,0.6681069135665894,0.3430435061454773
27,0.6514238715171814,0.3318335711956024
28,0.6377615928649902,0.31705331802368164
29,0.6072023510932922,0.31670600175857544
30,0.6018738746643066,0.3129730820655823
31,0.5925498604774475,0.322413831949234
