layer,cosine_sim,cosine_sim_adjusted
0,0.6843230128288269,0.34583958983421326
1,0.6442885398864746,0.3705018162727356
2,0.691209614276886,0.3630152940750122
3,0.674083411693573,0.39952489733695984
4,0.6784372925758362,0.42850860953330994
5,0.700779139995575,0.4363846480846405
6,0.708149790763855,0.47086626291275024
7,0.7257071137428284,0.4988851547241211
8,0.7319481372833252,0.4986911118030548
9,0.743529200553894,0.4935302436351776
10,0.7449494004249573,0.5063562989234924
11,0.7433894276618958,0.5068530440330505
12,0.7595980167388916,0.5126690864562988
13,0.7581110000610352,0.5311004519462585
14,0.7562355995178223,0.5327377915382385
15,0.764920711517334,0.535219669342041
16,0.7611434459686279,0.5344999432563782
17,0.7553567886352539,0.5210649967193604
18,0.7542144656181335,0.49351856112480164
19,0.7401629686355591,0.48379379510879517
20,0.726921558380127,0.461727112531662
21,0.7181738018989563,0.4391140639781952
22,0.7107316851615906,0.41150757670402527
23,0.708806037902832,0.38809913396835327
24,0.6824013590812683,0.35529428720474243
25,0.6724677085876465,0.34928080439567566
26,0.6588329076766968,0.3227408528327942
27,0.6393303871154785,0.3109815716743469
28,0.6240774989128113,0.2965148091316223
29,0.5942773818969727,0.29843923449516296
30,0.589810311794281,0.29544001817703247
31,0.5834433436393738,0.2980981171131134
