layer,cosine_sim,cosine_sim_adjusted
0,0.6755510568618774,0.34320834279060364
1,0.6321448087692261,0.36177751421928406
2,0.6824591159820557,0.35637158155441284
3,0.664807140827179,0.3937510550022125
4,0.6666275262832642,0.42104199528694153
5,0.6869789361953735,0.4283064305782318
6,0.6913045644760132,0.460204154253006
7,0.7093252539634705,0.4882427453994751
8,0.7129603028297424,0.4898786246776581
9,0.7231984734535217,0.4889947772026062
10,0.7229090929031372,0.5010385513305664
11,0.7196884751319885,0.5000988841056824
12,0.7377533316612244,0.5080645084381104
13,0.7345508933067322,0.5248743295669556
14,0.7325339913368225,0.5254867076873779
15,0.7421388626098633,0.5285605192184448
16,0.7385863661766052,0.5284807085990906
17,0.7312694191932678,0.5132122039794922
18,0.7302762269973755,0.48839306831359863
19,0.7149132490158081,0.4782490134239197
20,0.701581597328186,0.45414507389068604
21,0.6922439932823181,0.4324355721473694
22,0.6856141090393066,0.4038875997066498
23,0.6830201148986816,0.38029107451438904
24,0.6596323251724243,0.347730815410614
25,0.6487501263618469,0.3415237367153168
26,0.6344160437583923,0.31550416350364685
27,0.614155650138855,0.3035382330417633
28,0.5981101393699646,0.28829139471054077
29,0.5655864477157593,0.2886410057544708
30,0.5625912547111511,0.28458189964294434
31,0.55218505859375,0.2786175608634949
