seed,language,layer,id,r
42,ru,0,13.270935835873937,0.3158721052190331
42,ru,1,14.212879998238261,0.6923009823143578
42,ru,2,15.185154316602265,0.7202887542195231
42,ru,3,15.55635145773031,0.8008732512843585
42,ru,4,15.897089581859849,0.8710322795249266
42,ru,5,16.165744473249845,0.883580501961752
42,ru,6,16.89057108206459,0.9111757597044902
42,ru,7,17.579915192501524,0.9384649352805031
42,ru,8,18.561212166026746,0.9601090884628048
42,ru,9,18.379859654174645,0.967807676815314
42,ru,10,18.434154668059588,0.9722252574555625
42,ru,11,18.703655578473608,0.9645655394778883
42,ru,12,18.963304186844763,0.9643443412858885
42,ru,13,19.563087572156853,0.969014390590168
42,ru,14,19.58786747279257,0.9609145579514291
42,ru,15,19.60668304722885,0.9454089423604953
42,ru,16,18.985805919493803,0.9253157559988802
42,ru,17,17.445183274911066,0.9186497455237141
42,ru,18,16.615255383185364,0.9054568042430421
42,ru,19,16.01173934174161,0.90336944429872
42,ru,20,16.01706866878807,0.8988797451492143
42,ru,21,16.136553750546256,0.8950002213379725
42,ru,22,16.407591048561876,0.8943899356662185
42,ru,23,16.525991198198255,0.8917205120554713
42,ru,24,16.46805864731248,0.8824389386703747
42,ru,25,16.459045496684915,0.8779494889422007
42,ru,26,16.65835373714372,0.8687123938641299
42,ru,27,16.701068833083884,0.8594061872124453
42,ru,28,16.609952169390493,0.8504984806372663
42,ru,29,16.769994397443433,0.8424191900247163
42,ru,30,16.969016429887436,0.811840464675659
42,ru,31,16.76098183751637,0.8119430321960743
