language,layer,id_mean,id_std,id_mean_pm_std,id_n_seeds,r_mean,r_std,r_mean_pm_std,r_n_seeds
ru,0,12.470449062686505,1.1886682641015842,12.470449 +- 1.188668,3,0.3377846708482098,0.021086320372148675,0.337785 +- 0.021086,3
ru,1,14.611403939990165,1.3076139904458044,14.611404 +- 1.307614,3,0.6907684397681729,0.008011197706180568,0.690768 +- 0.008011,3
ru,2,15.67478942596691,0.7482637944277192,15.674789 +- 0.748264,3,0.7178086304098882,0.006116845636812807,0.717809 +- 0.006117,3
ru,3,15.744482857967759,0.20307861029045227,15.744483 +- 0.203079,3,0.8010887022470542,0.005955870275101109,0.801089 +- 0.005956,3
ru,4,16.713417329424416,0.8326770565693176,16.713417 +- 0.832677,3,0.8705511366594835,0.006285310671519918,0.870551 +- 0.006285,3
ru,5,16.28884637051677,0.14779144989028178,16.288846 +- 0.147791,3,0.8839962454151721,0.004695700300189108,0.883996 +- 0.004696,3
ru,6,17.066308411590892,1.1028126110351488,17.066308 +- 1.102813,3,0.9103252473090064,0.004575621879453067,0.910325 +- 0.004576,3
ru,7,17.30847675996085,1.865255972592944,17.308477 +- 1.865256,3,0.936385740175342,0.005546083482406382,0.936386 +- 0.005546,3
ru,8,17.806302880197862,1.7442872703372012,17.806303 +- 1.744287,3,0.9567929827064212,0.006133370366189471,0.956793 +- 0.006133,3
ru,9,18.34065117801782,1.507937702393107,18.340651 +- 1.507938,3,0.9651347842253074,0.005948258077475869,0.965135 +- 0.005948,3
ru,10,18.763032986954265,1.7398579809708674,18.763033 +- 1.739858,3,0.968883007717854,0.006601515949569506,0.968883 +- 0.006602,3
ru,11,19.001341733461715,1.2902674082079189,19.001342 +- 1.290267,3,0.9616837877238243,0.006471552198862165,0.961684 +- 0.006472,3
ru,12,19.122711463565828,0.9398107991639121,19.122711 +- 0.939811,3,0.9616681162931221,0.006408604067502522,0.961668 +- 0.006409,3
ru,13,19.219025405789125,0.8987851564616665,19.219025 +- 0.898785,3,0.9663969602613542,0.006127441375542583,0.966397 +- 0.006127,3
ru,14,19.309773436988664,0.9312295191261761,19.309773 +- 0.931230,3,0.9587363280506962,0.0054862676449574975,0.958736 +- 0.005486,3
ru,15,19.06353729141511,1.3459806508899461,19.063537 +- 1.345981,3,0.9438117753018184,0.00445160399391896,0.943812 +- 0.004452,3
ru,16,18.123894157163868,1.2480000344181563,18.123894 +- 1.248000,3,0.9250549706853828,0.0032776006260407426,0.925055 +- 0.003278,3
ru,17,17.403045703324047,0.9515405110644111,17.403046 +- 0.951541,3,0.9186792140236845,0.0026659135479781674,0.918679 +- 0.002666,3
ru,18,16.927248239998786,0.8327310146339758,16.927248 +- 0.832731,3,0.9062063520086997,0.0026176946913177065,0.906206 +- 0.002618,3
ru,19,16.958236464836887,1.2105109793477322,16.958236 +- 1.210511,3,0.9046294802586071,0.002580739215259319,0.904629 +- 0.002581,3
ru,20,16.8511580376557,0.973126392683204,16.851158 +- 0.973126,3,0.9000367308367868,0.001844347400656834,0.900037 +- 0.001844,3
ru,21,16.733135763010157,0.6078940669251599,16.733136 +- 0.607894,3,0.895630511767617,0.001989575523951012,0.895631 +- 0.001990,3
ru,22,16.641345567133172,0.3547169152583076,16.641346 +- 0.354717,3,0.8941735846531262,0.0013252427491931564,0.894174 +- 0.001325,3
ru,23,16.634468390963384,0.4680536368460829,16.634468 +- 0.468054,3,0.8916986099098253,0.0007512916552431689,0.891699 +- 0.000751,3
ru,24,16.6473413770874,0.3635866451780115,16.647341 +- 0.363587,3,0.883148136722597,0.0006205951864239643,0.883148 +- 0.000621,3
ru,25,16.699026130166263,0.4471267012260799,16.699026 +- 0.447127,3,0.8784896473093077,0.0005494309774947779,0.878490 +- 0.000549,3
ru,26,16.613816865645216,0.379330519636278,16.613817 +- 0.379331,3,0.868910628594486,0.000922974737126888,0.868911 +- 0.000923,3
ru,27,16.49886897928647,0.4088472046135464,16.498869 +- 0.408847,3,0.8597388962597743,0.0008879440543193546,0.859739 +- 0.000888,3
ru,28,16.485204438481407,0.5023925604971005,16.485204 +- 0.502393,3,0.8512025080396973,0.0010737644788893165,0.851203 +- 0.001074,3
ru,29,16.456724812726115,0.534100828568165,16.456725 +- 0.534101,3,0.8436799050459751,0.001461562287310633,0.843680 +- 0.001462,3
ru,30,16.545134342713354,0.38978651177432183,16.545134 +- 0.389787,3,0.8136591514665635,0.0016290890107542838,0.813659 +- 0.001629,3
ru,31,16.61031869131551,0.16556052395476759,16.610319 +- 0.165561,3,0.8135961708089336,0.0014910779506398136,0.813596 +- 0.001491,3
