language,layer,id_mean,id_std,id_mean_pm_std,id_n_seeds,r_mean,r_std,r_mean_pm_std,r_n_seeds
es,0,12.368577055786119,1.4805003208160923,12.368577 +- 1.480500,3,0.2234433293941039,0.022989614442308702,0.223443 +- 0.022990,3
es,1,14.684542046306438,0.9823932835959815,14.684542 +- 0.982393,3,0.6756670479397665,0.005413044823265855,0.675667 +- 0.005413,3
es,2,15.704114470285745,0.5098625253886372,15.704114 +- 0.509863,3,0.7146146833199712,0.00572812372785951,0.714615 +- 0.005728,3
es,3,16.13737653502972,1.096769994758414,16.137377 +- 1.096770,3,0.8060635915478159,0.008349406499106348,0.806064 +- 0.008349,3
es,4,17.500825771922653,1.0681382354780067,17.500826 +- 1.068138,3,0.8745906601781809,0.0070968857121334475,0.874591 +- 0.007097,3
es,5,16.722751406549737,1.614422329112742,16.722751 +- 1.614422,3,0.8851888758803558,0.006469989017621395,0.885189 +- 0.006470,3
es,6,17.21982369363672,1.796148278752165,17.219824 +- 1.796148,3,0.9106544579606902,0.0053570442012643845,0.910654 +- 0.005357,3
es,7,17.102075210492767,1.809592618276624,17.102075 +- 1.809593,3,0.9341645258076433,0.0053008896166263355,0.934165 +- 0.005301,3
es,8,17.519557376381083,2.0028278909770165,17.519557 +- 2.002828,3,0.9512680766203406,0.004328976588495448,0.951268 +- 0.004329,3
es,9,17.856976714646812,1.918008667193097,17.856977 +- 1.918009,3,0.9603598273954593,0.0046492710102675255,0.960360 +- 0.004649,3
es,10,17.99763806220805,1.6492093597916087,17.997638 +- 1.649209,3,0.9628083305265667,0.005355874079817432,0.962808 +- 0.005356,3
es,11,18.095923902690988,1.4231707349915863,18.095924 +- 1.423171,3,0.9561367897628712,0.0058363440370681335,0.956137 +- 0.005836,3
es,12,18.79293803125025,1.4507473875097474,18.792938 +- 1.450747,3,0.9525340402192716,0.005314168271090066,0.952534 +- 0.005314,3
es,13,19.21047479257921,1.4544396290273702,19.210475 +- 1.454440,3,0.9549753525397507,0.004255354884554034,0.954975 +- 0.004255,3
es,14,19.157311557961254,1.3222316736820547,19.157312 +- 1.322232,3,0.950029569507746,0.0037472466357913754,0.950030 +- 0.003747,3
es,15,18.593412354009953,1.3163758303487845,18.593412 +- 1.316376,3,0.9349874496594223,0.0034608127736461772,0.934987 +- 0.003461,3
es,16,17.700034045828776,1.092141529799988,17.700034 +- 1.092142,3,0.9138992349884861,0.002766423356826706,0.913899 +- 0.002766,3
es,17,16.9905025385857,1.0918908907688654,16.990503 +- 1.091891,3,0.9037750996635602,0.0024801355163551206,0.903775 +- 0.002480,3
es,18,16.40752117554141,1.136466051944847,16.407521 +- 1.136466,3,0.8909558437365647,0.002139241220777987,0.890956 +- 0.002139,3
es,19,16.36800979410991,1.069916579787782,16.368010 +- 1.069917,3,0.8914602920923529,0.0023723786321516093,0.891460 +- 0.002372,3
es,20,16.174313811554526,1.16385804043955,16.174314 +- 1.163858,3,0.8861716185072024,0.0026410755785039874,0.886172 +- 0.002641,3
es,21,16.02715273227554,1.262656555369044,16.027153 +- 1.262657,3,0.879135686881868,0.002735230310989188,0.879136 +- 0.002735,3
es,22,16.049399947827037,1.0307321357086865,16.049400 +- 1.030732,3,0.8779967301626289,0.0023266095454754425,0.877997 +- 0.002327,3
es,23,16.01768022591357,1.1456107688115114,16.017680 +- 1.145611,3,0.8749096292328373,0.0019967867233902873,0.874910 +- 0.001997,3
es,24,16.008665222375967,0.9294218607453347,16.008665 +- 0.929422,3,0.867285714327851,0.002315738291261839,0.867286 +- 0.002316,3
es,25,16.112967386310654,0.9228497188281691,16.112967 +- 0.922850,3,0.8593902819032916,0.0017105221306252284,0.859390 +- 0.001711,3
es,26,16.106018893825073,1.1343513052125083,16.106019 +- 1.134351,3,0.8457438372815467,0.00193113416100155,0.845744 +- 0.001931,3
es,27,15.981000929511675,1.1199057337556853,15.981001 +- 1.119906,3,0.8370609781706747,0.002229302301343139,0.837061 +- 0.002229,3
es,28,16.028369655000134,1.0379961390022578,16.028370 +- 1.037996,3,0.8302597159160582,0.0023116924185154386,0.830260 +- 0.002312,3
es,29,15.98822284616788,1.089812758158773,15.988223 +- 1.089813,3,0.8211805732256148,0.0021757895871431453,0.821181 +- 0.002176,3
es,30,16.034141131185955,0.9356646638172315,16.034141 +- 0.935665,3,0.8080289673043121,0.002795788414321058,0.808029 +- 0.002796,3
es,31,15.828849689426342,0.7029955467125198,15.828850 +- 0.702996,3,0.8115711568397378,0.0020503171637728562,0.811571 +- 0.002050,3
