layer,cosine_sim,cosine_sim_adjusted
0,0.7156438231468201,0.37331265211105347
1,0.6850537061691284,0.4003089666366577
2,0.7176937460899353,0.38081735372543335
3,0.706367552280426,0.42272424697875977
4,0.7145493030548096,0.45559200644493103
5,0.7328007817268372,0.4595278203487396
6,0.740564227104187,0.49483394622802734
7,0.7545562982559204,0.5223349332809448
8,0.7599984407424927,0.524183452129364
9,0.7718862891197205,0.5199500322341919
10,0.7736096978187561,0.5338766574859619
11,0.7713900208473206,0.5356464982032776
12,0.7862188220024109,0.538488507270813
13,0.782521665096283,0.5555363893508911
14,0.780099630355835,0.5557016730308533
15,0.7831212282180786,0.5533052086830139
16,0.7769699692726135,0.5496413707733154
17,0.7695717215538025,0.5342358350753784
18,0.7690079212188721,0.5049118399620056
19,0.7554037570953369,0.4961760342121124
20,0.7379029393196106,0.4724607467651367
21,0.7289315462112427,0.4484346807003021
22,0.7271552085876465,0.4228706955909729
23,0.7265417575836182,0.3981457054615021
24,0.706935465335846,0.3678402900695801
25,0.6945719122886658,0.36194175481796265
26,0.676603376865387,0.33206048607826233
27,0.6583956480026245,0.3211296796798706
28,0.6456880569458008,0.3095887303352356
29,0.6194218397140503,0.30980971455574036
30,0.6066975593566895,0.3054954707622528
31,0.606596052646637,0.3085426688194275
