layer,cosine_sim,cosine_sim_adjusted
0,0.691326916217804,0.35708674788475037
1,0.65920090675354,0.3889901041984558
2,0.6974321007728577,0.37586691975593567
3,0.6814655065536499,0.41143617033958435
4,0.6912935972213745,0.441834419965744
5,0.7153562903404236,0.4516737759113312
6,0.7228623628616333,0.4875589609146118
7,0.7390775084495544,0.5140487551689148
8,0.7440129518508911,0.515354335308075
9,0.7542407512664795,0.5102118849754333
10,0.755723774433136,0.524200975894928
11,0.7537470459938049,0.5239821076393127
12,0.7702436447143555,0.5275482535362244
13,0.7676618695259094,0.5461969971656799
14,0.7658563256263733,0.547530472278595
15,0.7711831331253052,0.5471325516700745
16,0.7634654641151428,0.5429766774177551
17,0.7555968165397644,0.5271909236907959
18,0.7533982396125793,0.4971643090248108
19,0.7353676557540894,0.4860808253288269
20,0.71943598985672,0.4618891775608063
21,0.7095305919647217,0.43932247161865234
22,0.7008417844772339,0.41146156191825867
23,0.7029964923858643,0.38890814781188965
24,0.6798645257949829,0.3563724756240845
25,0.6782094836235046,0.3509294390678406
26,0.671389639377594,0.3244459331035614
27,0.6462398767471313,0.3127375841140747
28,0.6422392725944519,0.3024384677410126
29,0.6275346279144287,0.30807265639305115
30,0.579948902130127,0.2941189706325531
31,0.534101665019989,0.27872079610824585
