layer,cosine_sim,cosine_sim_adjusted
0,0.6652470231056213,0.3478381335735321
1,0.6127259731292725,0.3733751177787781
2,0.6650328040122986,0.3682178854942322
3,0.6630582809448242,0.41059446334838867
4,0.6817975044250488,0.44659924507141113
5,0.711111843585968,0.4578973650932312
6,0.7210740447044373,0.49413976073265076
7,0.7394580245018005,0.522169291973114
8,0.7452654838562012,0.5241639018058777
9,0.7589082717895508,0.5215109586715698
10,0.7624692916870117,0.5360519289970398
11,0.7618424892425537,0.538151741027832
12,0.7763275504112244,0.5417720675468445
13,0.7746226787567139,0.5603698492050171
14,0.7712051272392273,0.5612587332725525
15,0.7752809524536133,0.5613836646080017
16,0.774228572845459,0.561007559299469
17,0.7681732177734375,0.5482596158981323
18,0.7701552510261536,0.5208132266998291
19,0.7573268413543701,0.5117500424385071
20,0.7435312271118164,0.48811638355255127
21,0.7342504858970642,0.4650476276874542
22,0.729668378829956,0.4384089708328247
23,0.7276256084442139,0.41292086243629456
24,0.7083841562271118,0.3813716471195221
25,0.7031335830688477,0.3766632378101349
26,0.6679376363754272,0.34272027015686035
27,0.6519911289215088,0.3322344422340393
28,0.6391800045967102,0.3179340958595276
29,0.6087955832481384,0.3184646964073181
30,0.6041539311408997,0.3146696090698242
31,0.5996577143669128,0.32251569628715515
