layer,cosine_sim,cosine_sim_adjusted
0,0.6842594146728516,0.3459623456001282
1,0.6441231966018677,0.3708583414554596
2,0.6909000873565674,0.363226979970932
3,0.6735777854919434,0.3996414840221405
4,0.6777347922325134,0.4285140335559845
5,0.6997534036636353,0.4362033009529114
6,0.7066331505775452,0.47086066007614136
7,0.723537802696228,0.49894464015960693
8,0.7287944555282593,0.4995661973953247
9,0.7395816445350647,0.4950839579105377
10,0.7402505278587341,0.5081889033317566
11,0.73839271068573,0.5079741477966309
12,0.7549007534980774,0.5136078596115112
13,0.7532532215118408,0.5314305424690247
14,0.751699686050415,0.5323806405067444
15,0.760388195514679,0.5349317789077759
16,0.7567477226257324,0.5339080691337585
17,0.750930666923523,0.519804060459137
18,0.7502956986427307,0.4920003414154053
19,0.7364018559455872,0.4821050763130188
20,0.7235864400863647,0.45973026752471924
21,0.7155232429504395,0.4376058578491211
22,0.7086963057518005,0.40994295477867126
23,0.7074202299118042,0.3864275813102722
24,0.682086706161499,0.35415005683898926
25,0.6723036170005798,0.3490116000175476
26,0.6590517163276672,0.32277005910873413
27,0.6403368711471558,0.3117081820964813
28,0.6259307265281677,0.29759490489959717
29,0.5964387059211731,0.3003529906272888
30,0.5926511883735657,0.2972448170185089
31,0.5908474326133728,0.2979860305786133
