seed,language,layer,id,r
44,fr,0,21.344442938534375,0.9996343142806192
44,fr,1,19.625988900190535,1.0340292093584398
44,fr,2,18.93544865581877,1.0416226627160898
44,fr,3,18.15670522429109,1.0526602462343366
44,fr,4,18.007995721228514,1.0586671921950364
44,fr,5,19.59005132897281,1.0509593279593243
44,fr,6,20.80962990826282,1.049850101939578
44,fr,7,20.603803695611106,1.0380007176944206
44,fr,8,21.7590522552111,1.0430698721551392
44,fr,9,22.128334387389746,1.0475717649053997
44,fr,10,21.240199039113314,1.043008705366059
44,fr,11,19.583219381308044,1.0232690766971178
44,fr,12,20.868162364183174,1.0285637961890117
44,fr,13,19.31732252851907,1.0277598693389243
44,fr,14,18.84382679965493,1.0238025375827453
44,fr,15,19.429936508700674,1.057314989282224
44,fr,16,19.050907539868565,1.0425568584138682
44,fr,17,18.489820270773148,1.0507736595375239
44,fr,18,17.904582258754402,1.0473313448637118
44,fr,19,16.99572800303507,1.0435748734805175
44,fr,20,17.024190138169704,1.0390250237464194
44,fr,21,17.10940160703864,1.0294083879343903
44,fr,22,17.104114937300533,1.0331177230052115
44,fr,23,17.451417575737537,1.0290921419738046
44,fr,24,17.248577993022177,1.0204209482287394
44,fr,25,17.55286262528622,1.0158074055040247
44,fr,26,17.966961045494678,0.999828949006597
44,fr,27,17.55015493568688,0.9919407944996398
44,fr,28,17.92084109837279,0.9877374712740171
44,fr,29,17.163781161902218,0.9791601575208216
44,fr,30,17.46043334420659,0.9733510906396684
44,fr,31,15.269481042659732,0.9937975858543227
