layer,cosine_sim,cosine_sim_adjusted
0,0.6910958886146545,0.35701462626457214
1,0.659075140953064,0.3886529505252838
2,0.6972602009773254,0.3755156397819519
3,0.6815589666366577,0.4111643135547638
4,0.6910696625709534,0.4414438307285309
5,0.7154064774513245,0.4511456787586212
6,0.7232726216316223,0.48686522245407104
7,0.7398858666419983,0.5134292244911194
8,0.7453712224960327,0.5143271684646606
9,0.756219744682312,0.5090368390083313
10,0.7582510709762573,0.5229007005691528
11,0.7566342949867249,0.5231970548629761
12,0.7730048894882202,0.5271579027175903
13,0.7702857255935669,0.5463387966156006
14,0.7681372761726379,0.5481801629066467
15,0.7736613154411316,0.5481849312782288
16,0.7658114433288574,0.5435777306556702
17,0.7578816413879395,0.5284073352813721
18,0.7551618218421936,0.49886786937713623
19,0.7366330027580261,0.4877506196498871
20,0.7201294898986816,0.463165283203125
21,0.7094022631645203,0.44066929817199707
22,0.7001561522483826,0.4128127098083496
23,0.7014166116714478,0.39043450355529785
24,0.6773163080215454,0.35710152983665466
25,0.6756369471549988,0.35090258717536926
26,0.6677244305610657,0.3242656886577606
27,0.6416284441947937,0.3118833303451538
28,0.6366113424301147,0.3009706437587738
29,0.6217227578163147,0.3058560788631439
30,0.5742510557174683,0.2912081778049469
31,0.5253478288650513,0.2754206955432892
