seed,language,layer,id,r
44,ru,0,13.03578733320225,0.3579340221112086
44,ru,1,16.071910672558904,0.697902660485812
44,ru,2,16.536122836738492,0.722295918674325
44,ru,3,15.95977501617639,0.8071493745949412
44,ru,4,17.561533288045563,0.8765820488147814
44,ru,5,16.4527533391375,0.8888859938323664
44,ru,6,18.246437552759,0.9144159391936251
44,ru,7,19.023141483930633,0.9405917839353015
44,ru,8,19.04598213992952,0.9605544144908345
44,ru,9,19.828602290779532,0.9692777090673939
44,ru,10,20.64385936450502,0.9731450133760075
44,ru,11,20.414434469658463,0.9662138931717975
44,ru,12,20.132031328291514,0.9663048319059885
44,ru,13,19.894951088443932,0.9707809888700383
44,ru,14,20.07027419309857,0.9627989718822189
44,ru,15,20.053078376846315,0.9472444529507438
44,ru,16,18.69310584764662,0.9281943882875054
44,ru,17,18.33281742097593,0.921359739666657
44,ru,18,17.87092244878678,0.9091170594685768
44,ru,19,18.322239890587174,0.9075981831108711
44,ru,20,17.920273400538658,0.9021636601253049
44,ru,21,17.351743211851915,0.8978588901742454
44,ru,22,17.049501402280477,0.8953773399845588
44,ru,23,17.147235864247058,0.8924387110144507
44,ru,24,17.065750936384145,0.8835917131472749
44,ru,25,17.21490690980638,0.8784715492854626
44,ru,26,16.96891296643242,0.8681028779377695
44,ru,27,16.76721790008327,0.8590653560513621
44,ru,28,16.913469735311743,0.8506706500202463
44,ru,29,16.76015558150573,0.8433386080161078
44,ru,30,16.464252472368408,0.8141523040735517
44,ru,31,16.433076621332663,0.814839469043912
