layer,cosine_sim,cosine_sim_adjusted
0,0.6930509209632874,0.3581346273422241
1,0.6597157120704651,0.37319958209991455
2,0.6941967010498047,0.3542403280735016
3,0.6863205432891846,0.4010247588157654
4,0.6982246041297913,0.43564313650131226
5,0.7166441679000854,0.43997064232826233
6,0.7246385812759399,0.4764581620693207
7,0.7419239282608032,0.5064926147460938
8,0.7484077215194702,0.5088863372802734
9,0.7592596411705017,0.5036720633506775
10,0.7611184120178223,0.5180591344833374
11,0.7586333751678467,0.5191304683685303
12,0.7750012278556824,0.5225603580474854
13,0.7705690264701843,0.5401895642280579
14,0.7675074338912964,0.5386596918106079
15,0.7709162831306458,0.5352683067321777
16,0.7656632661819458,0.534047544002533
17,0.7581769227981567,0.5175784826278687
18,0.7582751512527466,0.48922526836395264
19,0.7448034882545471,0.48138952255249023
20,0.7263223528862,0.4566841125488281
21,0.7177044153213501,0.43381085991859436
22,0.7154313921928406,0.4081544280052185
23,0.7146171927452087,0.38514381647109985
24,0.6953020691871643,0.3561007082462311
25,0.6821643114089966,0.35054317116737366
26,0.6648821234703064,0.321879118680954
27,0.6464024782180786,0.3111228048801422
28,0.634094774723053,0.2996561527252197
29,0.6076436042785645,0.29868146777153015
30,0.5942887663841248,0.2925916612148285
31,0.5927842855453491,0.29093703627586365
