layer,cosine_sim,cosine_sim_adjusted
0,0.6571385264396667,0.32568004727363586
1,0.6253432631492615,0.35239455103874207
2,0.6763792634010315,0.3481118679046631
3,0.6617861986160278,0.3882816731929779
4,0.6671264171600342,0.41615110635757446
5,0.6906308531761169,0.425476610660553
6,0.69707852602005,0.45975226163864136
7,0.7158243060112,0.4882708489894867
8,0.722791314125061,0.48821496963500977
9,0.7342277765274048,0.4826371371746063
10,0.7352404594421387,0.4954923093318939
11,0.7347086071968079,0.49639052152633667
12,0.7533685564994812,0.5034795999526978
13,0.7513035535812378,0.5224393606185913
14,0.7494502067565918,0.5231440663337708
15,0.7594042420387268,0.5258721113204956
16,0.7564014196395874,0.5269767642021179
17,0.7512305974960327,0.5132213830947876
18,0.7507823705673218,0.48605668544769287
19,0.7368579506874084,0.47745588421821594
20,0.7231287956237793,0.45458367466926575
21,0.7141891121864319,0.43254563212394714
22,0.7065562605857849,0.404540091753006
23,0.704384982585907,0.3819577097892761
24,0.6781061291694641,0.3503722548484802
25,0.6672638654708862,0.34456467628479004
26,0.653672456741333,0.3180295526981354
27,0.6335237622261047,0.3061685264110565
28,0.6182299256324768,0.29121050238609314
29,0.5868104100227356,0.29219090938568115
30,0.5821024775505066,0.2877168357372284
31,0.5753915905952454,0.28745490312576294
