layer,cosine_sim,cosine_sim_adjusted
0,0.6908291578292847,0.35669779777526855
1,0.6588821411132812,0.3888495862483978
2,0.6967103481292725,0.37607526779174805
3,0.6807249188423157,0.4115775525569916
4,0.6904857158660889,0.4420102536678314
5,0.7146719694137573,0.45188209414482117
6,0.7220092415809631,0.4880952537059784
7,0.7379850149154663,0.5149725675582886
8,0.7426141500473022,0.5168701410293579
9,0.7524399161338806,0.5125610828399658
10,0.7541427612304688,0.5255931615829468
11,0.7520314455032349,0.5258743166923523
12,0.7683538794517517,0.5294561982154846
13,0.7653300762176514,0.5476269721984863
14,0.7626426815986633,0.549119234085083
15,0.7677148580551147,0.5486239790916443
16,0.759593665599823,0.5431962609291077
17,0.7508406043052673,0.5273570418357849
18,0.7478342652320862,0.4982781410217285
19,0.7286556363105774,0.4860292971134186
20,0.7126334309577942,0.46171337366104126
21,0.702217698097229,0.439757376909256
22,0.6936565637588501,0.41173216700553894
23,0.695023775100708,0.3895118832588196
24,0.671926736831665,0.35619983077049255
25,0.6700944304466248,0.3503376245498657
26,0.6626024842262268,0.3239119350910187
27,0.6365066766738892,0.3118562698364258
28,0.6315790414810181,0.3009434938430786
29,0.6159167289733887,0.3063086271286011
30,0.5678786635398865,0.2910740375518799
31,0.5204430818557739,0.27338072657585144
