seed,language,layer,id,r
43,fr,0,11.56411245586613,0.4177857453730627
43,fr,1,12.645439160297332,0.6838484380235437
43,fr,2,15.233221724096465,0.7174946233665829
43,fr,3,15.17961445877655,0.8104627285657243
43,fr,4,14.988499644250986,0.8774174555316073
43,fr,5,14.653730838159094,0.8920097418898483
43,fr,6,15.908322178458736,0.9152389590949449
43,fr,7,16.22136525511326,0.9396369726704575
43,fr,8,17.11836115202882,0.9586624595038948
43,fr,9,18.362591167211253,0.9650056841139057
43,fr,10,18.228611050515127,0.9653311667455032
43,fr,11,18.302463822620712,0.9558568190410205
43,fr,12,18.21280316353968,0.9547509531966264
43,fr,13,18.160113506170507,0.9549824928242757
43,fr,14,18.399010439982252,0.9507857900809282
43,fr,15,17.60355884529618,0.9325611536918166
43,fr,16,17.375976629995353,0.9178674533682245
43,fr,17,17.640156704433853,0.9122329112295481
43,fr,18,17.081017434877797,0.9024897509694115
43,fr,19,17.6447024238197,0.9020579798302449
43,fr,20,17.3612206172561,0.8961508160672839
43,fr,21,16.85435416494191,0.8908704335017378
43,fr,22,16.496975163109852,0.8881386639411517
43,fr,23,16.038854778777953,0.8845266635678397
43,fr,24,15.94333815665218,0.8750318973628672
43,fr,25,16.134844289162977,0.8693077181606311
43,fr,26,15.89872433999834,0.8547668724092768
43,fr,27,15.898185918173512,0.8484947628366665
43,fr,28,15.812114501490628,0.8407626716464349
43,fr,29,15.710322814006423,0.8295137130496836
43,fr,30,15.81549412833595,0.8183606059821895
43,fr,31,15.854600145545367,0.8089301974774112
