layer,cosine_sim,cosine_sim_adjusted
0,0.6565991640090942,0.3258935511112213
1,0.6248176097869873,0.3526201546192169
2,0.675817608833313,0.34817636013031006
3,0.6611659526824951,0.38824695348739624
4,0.6663185358047485,0.4161127805709839
5,0.689574122428894,0.4253595173358917
6,0.6955616474151611,0.4597926139831543
7,0.7135010957717896,0.48832929134368896
8,0.7195806503295898,0.48902496695518494
9,0.7302002310752869,0.4840504825115204
10,0.7304565906524658,0.4971229135990143
11,0.7295912504196167,0.4973188042640686
12,0.7485656142234802,0.504285454750061
13,0.746353030204773,0.5227259993553162
14,0.7448299527168274,0.522800087928772
15,0.7547635436058044,0.525518536567688
16,0.7519813776016235,0.5263866782188416
17,0.7468168139457703,0.5119519233703613
18,0.7469038367271423,0.4845789670944214
19,0.7332553863525391,0.475914865732193
20,0.7198664546012878,0.45274603366851807
21,0.7117003798484802,0.4311952590942383
22,0.704804539680481,0.40309301018714905
23,0.7032313346862793,0.3804166316986084
24,0.6780931353569031,0.34935057163238525
25,0.6674177050590515,0.3444107174873352
26,0.6542425751686096,0.3181301951408386
27,0.6348187327384949,0.30702993273735046
28,0.6202907562255859,0.29246214032173157
29,0.5890325307846069,0.2941904366016388
30,0.5848934650421143,0.28963562846183777
31,0.5827690958976746,0.2874099016189575
