layer,cosine_sim,cosine_sim_adjusted
0,0.6686639785766602,0.354859322309494
1,0.6128460764884949,0.375329852104187
2,0.6665503978729248,0.36930280923843384
3,0.6650267839431763,0.41303184628486633
4,0.6827622652053833,0.44813328981399536
5,0.7112839221954346,0.4583355784416199
6,0.7212703824043274,0.4936641752719879
7,0.7410044074058533,0.5222554206848145
8,0.7486786842346191,0.524685263633728
9,0.7637086510658264,0.5243753790855408
10,0.7685436606407166,0.539085865020752
11,0.7686390280723572,0.5421100854873657
12,0.7841938138008118,0.5466832518577576
13,0.7812172770500183,0.5655245780944824
14,0.7763040661811829,0.5647094249725342
15,0.778822124004364,0.5623775720596313
16,0.7771434783935547,0.5624043941497803
17,0.7698788642883301,0.5486693382263184
18,0.7707648277282715,0.5209901928901672
19,0.7572831511497498,0.5120714902877808
20,0.7427107691764832,0.4869060814380646
21,0.7325323224067688,0.46380069851875305
22,0.727331280708313,0.4370056688785553
23,0.7242470979690552,0.41132551431655884
24,0.7044731378555298,0.3798392713069916
25,0.6985438466072083,0.37521156668663025
26,0.6623284816741943,0.34110787510871887
27,0.6449875235557556,0.3302977681159973
28,0.6311325430870056,0.3156225383281708
29,0.5998510718345642,0.31513476371765137
30,0.5942140817642212,0.3101833164691925
31,0.5805253982543945,0.31373700499534607
