layer,cosine_sim,cosine_sim_adjusted
0,0.7095358371734619,0.37311047315597534
1,0.6698096990585327,0.38792091608047485
2,0.7077344655990601,0.37107136845588684
3,0.6983471512794495,0.4155850410461426
4,0.707179844379425,0.44854220747947693
5,0.7254325151443481,0.45237237215042114
6,0.7334749102592468,0.4871838092803955
7,0.7503907084465027,0.5161512494087219
8,0.7568213939666748,0.517912745475769
9,0.7692327499389648,0.5148138403892517
10,0.7720710635185242,0.528952956199646
11,0.769383430480957,0.53033447265625
12,0.7847062945365906,0.5344361662864685
13,0.7793879508972168,0.5509158968925476
14,0.7748948931694031,0.548710286617279
15,0.7779058814048767,0.5447638034820557
16,0.7712953686714172,0.5420085787773132
17,0.7634676098823547,0.5255886912345886
18,0.7627489566802979,0.49620863795280457
19,0.7487305402755737,0.4880617558956146
20,0.7305054664611816,0.46285760402679443
21,0.7217028141021729,0.4395395517349243
22,0.7195892930030823,0.413761705160141
23,0.718608021736145,0.3890347182750702
24,0.6986313462257385,0.3590335547924042
25,0.6856189966201782,0.35321763157844543
26,0.6673343181610107,0.32382193207740784
27,0.6481936573982239,0.31273505091667175
28,0.6343744993209839,0.3005162179470062
29,0.6067737936973572,0.2991199195384979
30,0.5923621654510498,0.29318952560424805
31,0.5815473794937134,0.29191461205482483
