layer,cosine_sim,cosine_sim_adjusted
0,0.6756532192230225,0.34309807419776917
1,0.6323248744010925,0.3616020679473877
2,0.682704746723175,0.35580089688301086
3,0.6654636859893799,0.3932381868362427
4,0.6677241325378418,0.4204239249229431
5,0.68878173828125,0.4270628094673157
6,0.6938426494598389,0.4590913653373718
7,0.712794840335846,0.4879380464553833
8,0.7187408208847046,0.48777368664741516
9,0.7307435870170593,0.4848671555519104
10,0.7315456867218018,0.49726513028144836
11,0.7294576168060303,0.49687471985816956
12,0.7481759190559387,0.5050315856933594
13,0.7456379532814026,0.523123562335968
14,0.7440018057823181,0.5242795944213867
15,0.7541254758834839,0.5272275805473328
16,0.751423716545105,0.5279123783111572
17,0.7456274628639221,0.5131546258926392
18,0.7450745105743408,0.48548147082328796
19,0.7306496500968933,0.47611138224601746
20,0.7170953154563904,0.4523595869541168
21,0.7083494663238525,0.4302085041999817
22,0.701141893863678,0.40251925587654114
23,0.6991985440254211,0.37895306944847107
24,0.6731359362602234,0.3472077250480652
25,0.6625469923019409,0.34167948365211487
26,0.6485732197761536,0.3156488537788391
27,0.6282168626785278,0.3041289150714874
28,0.6127333045005798,0.28974688053131104
29,0.5810233950614929,0.29108497500419617
30,0.5766767263412476,0.2876802384853363
31,0.5672634243965149,0.2856093943119049
