source, model                                    , win_rate          , standard_error    , mode     , avg_length, n_wins, n_wins_base, n_draws, n_total, discrete_win_rate , length_controlled_winrate, lc_standard_error
fr    , icr_enesru_llama3_8b_npo_checkpoint-1    , 17.763975155279503, 1.3422044788842566, community,       1709,    141,         660,       4,     805, 17.763975155279503,   14.758869359727495     , 0.28405394142454227
fr    , icr_enesru_llama3_8b_npo_checkpoint-2    , 18.571428571428573, 1.3672284343727181, community,       1726,    148,         654,       3,     805, 18.571428571428573,   16.217975027891704     , 0.22994692879946757
fr    , icr_enesru_llama3_8b_npo_checkpoint-3    , 18.571428571428573, 1.3672284343727181, community,       1703,    148,         654,       3,     805, 18.571428571428573,   16.15994862532973      , 0.2418170107299695
fr    , icr_enesru_llama3_8b_npo_checkpoint-4    , 18.198757763975156, 1.3564679322850135, community,       1697,    145,         657,       3,     805, 18.198757763975156,   15.123949731263595     , 0.20587954334499214
fr    , icr_enesru_llama3_8b_npo_checkpoint-5    , 17.391304347826086, 1.3309605477328026, community,       1691,    138,         663,       4,     805, 17.391304347826086,   15.141797534948005     , 0.2178129213535916
fr    , icr_enesru_llama3_8b_npo_checkpoint-10   , 21.677018633540374, 1.449177136703219 , community,       1745,    173,         629,       3,     805, 21.677018633540374,   18.34087479016142      , 0.28136645633727025
fr    , icr_enesru_llama3_8b_npo_checkpoint-20   , 10.621118012422361, 1.0848332880533114, community,       3612,     85,         719,       1,     805, 10.621118012422361,    6.384517798648901     , 0.12662424172433984
fr    , icr_enesru_llama3_8b_npo_checkpoint-30   ,  0.0              , 0.0               , community,       8088,      0,         805,       0,     805,  0.0              ,    0.00011971013663614834, 8.790199450148756e-06
fr    , icr_enesru_llama3_8b_npo_150426          ,  0.12             , 0.12              , community,       6875,      1,         804,       0,     805,  0.12             ,    0.06                  , 0.00
fr    , icr_enesru_llama3_8b_w-reinforce_0.1_1.0 , 29.627329192546586, 1.609150100953694 , community,       2063,    238,         566,       1,     805, 29.627329192546586,   22.389569211542522     , 0.24094543878563573
fr    , icr_enesru_llama3_8b_w-reinforce_10.0_1.0, 15.15527950310559 , 1.261580325276883 , community,       1644,    121,         682,       2,     805, 15.15527950310559 ,   14.103282451670331     , 0.28164062279702323
fr    , icr_enesru_llama3_8b_w-reinforce_150426  , 21.5527950310559  , 1.4461476356737781, community,       1710,    172,         630,       3,     805, 21.5527950310559  ,   19.601844332260885     , 0.24998294974033752
