seed,language,layer,id,r
46,es,0,24.521585323717773,1.0300134514605153
46,es,1,23.31210083944848,1.0682749195730883
46,es,2,20.056308133618327,1.0640636192727755
46,es,3,19.510944125294973,1.0774120028333167
46,es,4,18.563311784501938,1.0783644592387631
46,es,5,17.008840985756926,1.0707410706315472
46,es,6,18.033636008981965,1.065891927105957
46,es,7,18.93582132237183,1.054851680222331
46,es,8,19.170765536253317,1.0556551177569873
46,es,9,19.06119604752258,1.0594378076776263
46,es,10,18.768378379359945,1.051934442321774
46,es,11,18.372653478057067,1.034781151454764
46,es,12,18.486543479777296,1.0319279077925962
46,es,13,18.868800094287323,1.0414409707879735
46,es,14,18.315755498037294,1.038068255647269
46,es,15,17.328935055997114,1.0750958255787608
46,es,16,18.582584357917074,1.0636490177002467
46,es,17,18.759083713647403,1.0769597146058003
46,es,18,19.248603361025555,1.0746615129446366
46,es,19,18.093349655114057,1.0758887767472736
46,es,20,18.241522250228673,1.072503726758979
46,es,21,17.28983317769757,1.062829531304913
46,es,22,17.820281010742463,1.068049624965638
46,es,23,17.38050408192692,1.0653162394696194
46,es,24,17.225668968886325,1.058566697309752
46,es,25,17.36204321275103,1.0531906507872588
46,es,26,17.39639688954796,1.0418560968800334
46,es,27,17.183751139218014,1.0364454541803805
46,es,28,16.744002921163776,1.029793992503516
46,es,29,16.462308517542606,1.0228898603069665
46,es,30,16.3959997504195,1.0193919003764251
46,es,31,15.447022496143214,1.03976283702528
