language,layer,id_mean,id_std,id_mean_pm_std,id_n_seeds,r_mean,r_std,r_mean_pm_std,r_n_seeds
de,0,12.798495239018994,0.0,12.798495 +- 0.000000,1,0.313058519531504,0.0,0.313059 +- 0.000000,1
de,1,14.214630336218312,0.0,14.214630 +- 0.000000,1,0.6762600659743503,0.0,0.676260 +- 0.000000,1
de,2,15.470117338997536,0.0,15.470117 +- 0.000000,1,0.7095707719839301,0.0,0.709571 +- 0.000000,1
de,3,15.86103997098459,0.0,15.861040 +- 0.000000,1,0.7996228546984558,0.0,0.799623 +- 0.000000,1
de,4,17.310221913772533,0.0,17.310222 +- 0.000000,1,0.8663542155581951,0.0,0.866354 +- 0.000000,1
de,5,16.022022029161516,0.0,16.022022 +- 0.000000,1,0.8827203648631449,0.0,0.882720 +- 0.000000,1
de,6,15.912594619955863,0.0,15.912595 +- 0.000000,1,0.9047697068778668,0.0,0.904770 +- 0.000000,1
de,7,16.223759850522104,0.0,16.223760 +- 0.000000,1,0.9284104658928385,0.0,0.928410 +- 0.000000,1
de,8,16.80171047206901,0.0,16.801710 +- 0.000000,1,0.9458018110402282,0.0,0.945802 +- 0.000000,1
de,9,17.0250076940255,0.0,17.025008 +- 0.000000,1,0.9496925965297334,0.0,0.949693 +- 0.000000,1
de,10,17.206091914838844,0.0,17.206092 +- 0.000000,1,0.9489371628004362,0.0,0.948937 +- 0.000000,1
de,11,17.7554488517745,0.0,17.755449 +- 0.000000,1,0.9412343034273613,0.0,0.941234 +- 0.000000,1
de,12,18.21835664303821,0.0,18.218357 +- 0.000000,1,0.9407378763015435,0.0,0.940738 +- 0.000000,1
de,13,18.99494822671831,0.0,18.994948 +- 0.000000,1,0.9471472027983536,0.0,0.947147 +- 0.000000,1
de,14,18.557119658861513,0.0,18.557120 +- 0.000000,1,0.9399245391776492,0.0,0.939925 +- 0.000000,1
de,15,17.845038842990608,0.0,17.845039 +- 0.000000,1,0.9280683234956475,0.0,0.928068 +- 0.000000,1
