language,layer,id_mean,id_std,id_mean_pm_std,id_n_seeds,r_mean,r_std,r_mean_pm_std,r_n_seeds
de,0,12.503442188249105,0.32405456230349333,12.503442 +- 0.324055,3,0.31537986175476573,0.0056023061698916845,0.315380 +- 0.005602,3
de,1,14.458479341109213,0.37863378871443176,14.458479 +- 0.378634,3,0.6837980278128992,0.005895144616261136,0.683798 +- 0.005895,3
de,2,16.01342686011092,0.5550840863981067,16.013427 +- 0.555084,3,0.7160067117928179,0.004452845641444782,0.716007 +- 0.004453,3
de,3,16.2058928488926,0.17310982381976664,16.205893 +- 0.173110,3,0.8065900504155807,0.005547628115197789,0.806590 +- 0.005548,3
de,4,17.452993611839876,0.35121625582411997,17.452994 +- 0.351216,3,0.8748498083792899,0.006258794169367546,0.874850 +- 0.006259,3
de,5,16.7548883953246,0.7901538170762067,16.754888 +- 0.790154,3,0.891509434148468,0.005814028757626437,0.891509 +- 0.005814,3
de,6,17.23384988582795,1.0991533158829085,17.233850 +- 1.099153,3,0.9156340873111893,0.007269878810702059,0.915634 +- 0.007270,3
de,7,17.601204633150385,1.1764062327029754,17.601205 +- 1.176406,3,0.9386406045154345,0.007613227963487739,0.938641 +- 0.007613,3
de,8,17.982954497218437,0.9428198179719709,17.982954 +- 0.942820,3,0.9577537838098089,0.00800385245133168,0.957754 +- 0.008004,3
de,9,18.49492202670072,0.865283241999253,18.494922 +- 0.865283,3,0.9640791047422121,0.007195477162683699,0.964079 +- 0.007195,3
de,10,18.974995876825062,1.1563701768251504,18.974996 +- 1.156370,3,0.96571034812898,0.007303724222060554,0.965710 +- 0.007304,3
de,11,19.152160424922354,0.9775662076142344,19.152160 +- 0.977566,3,0.9591916926022213,0.007549055827505677,0.959192 +- 0.007549,3
de,12,19.749916383300565,1.0378939824996452,19.749916 +- 1.037894,3,0.9573351411302198,0.006496569461344202,0.957335 +- 0.006497,3
de,13,20.441278902048072,0.41981899090995245,20.441279 +- 0.419819,3,0.9643459819094319,0.006029581194479502,0.964346 +- 0.006030,3
de,14,20.150845104238577,0.43371850656554234,20.150845 +- 0.433719,3,0.957343874482031,0.00602902127464927,0.957344 +- 0.006029,3
de,15,19.308507751001436,0.6740306914305451,19.308508 +- 0.674031,3,0.9447796947891149,0.004507185196222167,0.944780 +- 0.004507,3
de,16,18.78368484266212,0.3683801260123306,18.783685 +- 0.368380,3,0.9268264511431732,0.00252253746473503,0.926826 +- 0.002523,3
de,17,18.278252464564176,0.31263601014146863,18.278252 +- 0.312636,3,0.922716740122873,0.0019463402232125393,0.922717 +- 0.001946,3
de,18,17.706652439755224,0.339636298869573,17.706652 +- 0.339636,3,0.9094135729086367,0.0016773498669331959,0.909414 +- 0.001677,3
de,19,17.42684449292022,0.14221226655019725,17.426844 +- 0.142212,3,0.9076063487927809,0.0016584453973661213,0.907606 +- 0.001658,3
de,20,17.50526783578873,0.5376376587677377,17.505268 +- 0.537638,3,0.9012708708096875,0.0013626913302747558,0.901271 +- 0.001363,3
de,21,17.783662979323925,0.673347936366322,17.783663 +- 0.673348,3,0.8975262190877288,0.0007306695279699619,0.897526 +- 0.000731,3
de,22,17.88020574366949,0.7678630947894141,17.880206 +- 0.767863,3,0.8941570100451115,0.0006626048626183424,0.894157 +- 0.000663,3
de,23,17.84760339271195,0.5807949600366146,17.847603 +- 0.580795,3,0.8904085137759377,0.001020482704516029,0.890409 +- 0.001020,3
de,24,17.6671919090184,0.43021227148297325,17.667192 +- 0.430212,3,0.880053067259457,0.0019299540007887332,0.880053 +- 0.001930,3
de,25,17.76830241540389,0.32362495160575255,17.768302 +- 0.323625,3,0.8729288144715103,0.0021994301334244903,0.872929 +- 0.002199,3
de,26,17.41870118630074,0.504122011384614,17.418701 +- 0.504122,3,0.8596526140745032,0.0027726472314929668,0.859653 +- 0.002773,3
de,27,17.303001076568947,0.4352246003288543,17.303001 +- 0.435225,3,0.8506487513247825,0.003216278871249796,0.850649 +- 0.003216,3
de,28,17.082960074479892,0.44352806132189354,17.082960 +- 0.443528,3,0.839644276306346,0.003799685216480724,0.839644 +- 0.003800,3
de,29,17.12862162716809,0.30620577381587993,17.128622 +- 0.306206,3,0.8235799993175834,0.0037710137710595068,0.823580 +- 0.003771,3
de,30,17.121562321506527,0.4322139355717038,17.121562 +- 0.432214,3,0.8086196197448332,0.004369310596641216,0.808620 +- 0.004369,3
de,31,16.687056669309612,0.054834202636838324,16.687057 +- 0.054834,3,0.8225241227612221,0.0027733382005678897,0.822524 +- 0.002773,3
