seed,language,layer,id,r
43,fr,0,21.726372159556323,0.963772738919899
43,fr,1,21.31100940654642,1.0051706911168319
43,fr,2,19.76037913727448,1.0200898605269995
43,fr,3,16.71346917417452,1.0446174508136312
43,fr,4,16.435005855112312,1.0580435209359718
43,fr,5,16.24009148196183,1.0499922255382614
43,fr,6,16.32336105446591,1.0478425881274156
43,fr,7,16.87866694908886,1.0421286895015747
43,fr,8,17.04376987419414,1.0454667812991962
43,fr,9,18.21586904517473,1.0505565715653424
43,fr,10,18.536472990742656,1.0450844663800576
43,fr,11,19.823464852600104,1.0309430250929195
43,fr,12,21.5496888405105,1.0352263394977919
43,fr,13,19.679000159512338,1.0405965001956223
43,fr,14,19.294731726369026,1.036401469165578
43,fr,15,16.716099195101748,1.0649073887938356
43,fr,16,17.035497632607306,1.0533371190386192
43,fr,17,17.09232864998871,1.061898571126263
43,fr,18,16.207254236431258,1.0576443650558944
43,fr,19,16.615917318062074,1.0570542704936294
43,fr,20,16.232321033941407,1.0506527789247428
43,fr,21,15.29105880648542,1.0412107781980775
43,fr,22,16.261500453538297,1.041287630451362
43,fr,23,16.583438927415497,1.0342669096986923
43,fr,24,16.71286544202947,1.021089353458064
43,fr,25,16.805349026235856,1.0144862188800186
43,fr,26,16.70500449522095,0.9875777838189387
43,fr,27,16.70775385116894,0.9797220153771447
43,fr,28,16.71378545561293,0.9731853798916741
43,fr,29,15.96680618418058,0.9671477087753293
43,fr,30,15.859316844992682,0.9671399970718478
43,fr,31,15.053749741507904,0.9955856637965095
