seed,language,layer,id,r
45,fr,0,20.67802806991857,1.0070363427647189
45,fr,1,20.68885003071272,1.0387070454514564
45,fr,2,20.433712221026113,1.0402855209041597
45,fr,3,17.53941355285587,1.052536761434317
45,fr,4,16.63394511701103,1.055658278598918
45,fr,5,16.633321164138515,1.0453903023501303
45,fr,6,17.404550022261372,1.0426064112319333
45,fr,7,17.35504961161266,1.030717874792988
45,fr,8,18.239068903631203,1.0349908303549713
45,fr,9,18.354490103850964,1.0400915808471745
45,fr,10,18.88106892824644,1.035401562169795
45,fr,11,19.601839655828698,1.0152079805269116
45,fr,12,20.107041163954584,1.0204153070747335
45,fr,13,18.636359173147117,1.0209806150287033
45,fr,14,17.747444608845022,1.0173482286730355
45,fr,15,18.190185965624934,1.0512460623449358
45,fr,16,18.26755332332882,1.037317767049371
45,fr,17,17.622733546486398,1.0468081240847837
45,fr,18,17.227400748805373,1.0455407820838816
45,fr,19,16.774327483509193,1.0426211401039018
45,fr,20,17.01804247618833,1.0400077402891768
45,fr,21,16.729885363383804,1.030318310436851
45,fr,22,17.11373997064362,1.034115388950344
45,fr,23,17.422408542819856,1.0315129397864655
45,fr,24,18.14067102504478,1.0244736876735832
45,fr,25,18.402465153141716,1.0201155507057396
45,fr,26,18.28786179167976,1.0043132793898906
45,fr,27,18.70786347605706,0.9978438096055856
45,fr,28,18.477377307624216,0.9932262326746523
45,fr,29,18.446586098477468,0.9848943914397164
45,fr,30,18.915099457950223,0.9801268814305215
45,fr,31,16.104619341597935,0.9972615220908049
