seed,language,layer,id,r
44,en,0,18.276308365906015,0.9974032951141925
44,en,1,17.463747810828597,0.9948500044458968
44,en,2,16.840256363033458,0.9891002428682925
44,en,3,15.444577066376661,1.0321426802278162
44,en,4,15.957456530761958,1.0409500174068105
44,en,5,16.079406044755576,1.0316175740630558
44,en,6,16.35930755553285,1.0283611106990427
44,en,7,16.887515344831172,1.0200222371413497
44,en,8,17.054883080732388,1.0204352390153313
44,en,9,16.99653636247161,1.0181023275185181
44,en,10,16.28041804906919,1.0183564150295665
44,en,11,15.9566904898184,1.0006053145235394
44,en,12,16.42700534999607,1.007185981976765
44,en,13,15.119126445982362,1.0163321404225858
44,en,14,14.972889353037584,1.0148572168092702
44,en,15,15.859458127346404,1.0538539751889686
44,en,16,16.212538331012723,1.0483563788432768
44,en,17,15.466400884273165,1.053727671906913
44,en,18,14.719422996059023,1.0532130320599489
44,en,19,14.617494588702847,1.0480314150027488
44,en,20,14.683374845051786,1.046927015451778
44,en,21,14.502150293160406,1.0380029456717665
44,en,22,14.298419301392295,1.0439589929670767
44,en,23,14.733207566667192,1.0435749536854044
44,en,24,15.135632758760924,1.0490422752388568
44,en,25,15.093277032644853,1.0478828829822135
44,en,26,15.67141052247707,1.0420766360383225
44,en,27,16.602949666447696,1.0425058053816934
44,en,28,17.101039099223133,1.0465663607371511
44,en,29,17.283867278187994,1.0447995177538332
44,en,30,17.687939239788655,1.0531630382500246
44,en,31,15.439529374005188,1.0362536901229844
