seed,language,layer,id,r
42,ru,0,24.344272389741143,1.0270439925477377
42,ru,1,21.649867698336475,1.0570517547472227
42,ru,2,20.47878079327056,1.0512854956613662
42,ru,3,17.672122161615253,1.0666938491102878
42,ru,4,17.372231090420062,1.0743050569737023
42,ru,5,18.188529089124177,1.0695866641231049
42,ru,6,18.76819381399557,1.0703319540175413
42,ru,7,18.299208395190533,1.0617910941891804
42,ru,8,18.49264313222757,1.0671366598434424
42,ru,9,18.15782697106553,1.0719898937013421
42,ru,10,18.11191255749187,1.067076137958592
42,ru,11,18.155711682455948,1.0509390502534466
42,ru,12,18.314816882154684,1.0493459415502324
42,ru,13,19.09455468384532,1.0572546253722306
42,ru,14,19.47340029186332,1.0498090224587695
42,ru,15,18.34321805947818,1.0785020057451977
42,ru,16,18.619355112450652,1.0675414422841878
42,ru,17,18.22833650318021,1.0773912178817762
42,ru,18,17.3657369172696,1.0763049948790024
42,ru,19,16.870176720027896,1.0741041547952492
42,ru,20,16.70517996577653,1.0679947568440833
42,ru,21,16.461416558880344,1.058091631036794
42,ru,22,16.194070102318065,1.0524954296528832
42,ru,23,16.102157173468722,1.048563587203382
42,ru,24,16.07704502541897,1.0393292408863541
42,ru,25,15.884747205609155,1.037699853045419
42,ru,26,16.374896722385873,1.0331112048489786
42,ru,27,16.63454373835277,1.0139508475062056
42,ru,28,16.804606986346617,1.0168845999729574
42,ru,29,16.58614314725797,1.019054921584811
42,ru,30,16.3207874107735,1.005257994486462
42,ru,31,17.451064292366187,1.0418888993272102
