layer,cosine_sim,cosine_sim_adjusted
0,0.668586015701294,0.35513824224472046
1,0.612680196762085,0.3755455017089844
2,0.6663815975189209,0.36950552463531494
3,0.6647415161132812,0.4131213426589966
4,0.6825998425483704,0.4483199119567871
5,0.7109646797180176,0.45869627594947815
6,0.7206769585609436,0.49418091773986816
7,0.7400922179222107,0.5228288173675537
8,0.747332751750946,0.5256221890449524
9,0.7619534134864807,0.525585412979126
10,0.7663648128509521,0.5404791235923767
11,0.7662700414657593,0.5431974530220032
12,0.7820329070091248,0.5475019812583923
13,0.7792989611625671,0.5660856366157532
14,0.7748503684997559,0.5650002956390381
15,0.7772112488746643,0.5623050332069397
16,0.7756909132003784,0.5627144575119019
17,0.768775999546051,0.5486654043197632
18,0.7700983881950378,0.5204729437828064
19,0.756869912147522,0.5114189386367798
20,0.7424466013908386,0.4863194525241852
21,0.7328901290893555,0.46300259232521057
22,0.7279767394065857,0.43607690930366516
23,0.7254977226257324,0.4102436602115631
24,0.7061523795127869,0.3792429268360138
25,0.7002207040786743,0.37520599365234375
26,0.6650263071060181,0.3412325382232666
27,0.6481950879096985,0.3308420479297638
28,0.6352583765983582,0.31670942902565
29,0.6040163040161133,0.3169774115085602
30,0.5983107089996338,0.31236180663108826
31,0.5882489085197449,0.3168145716190338
