seed,language,layer,id,r
42,es,0,13.868804807974223,0.19688816090077052
42,es,1,15.581483159430995,0.6721469644879605
42,es,2,15.686515935187655,0.7118898541074454
42,es,3,16.55910407656463,0.8024167522887308
42,es,4,17.559871797244874,0.8705856237106323
42,es,5,16.655098284431165,0.8798964404884223
42,es,6,17.356562499380786,0.9068052589877316
42,es,7,16.82817686630418,0.9309494210207678
42,es,8,17.9080818302299,0.9492363191428024
42,es,9,18.460200609258962,0.957974951522058
42,es,10,18.293959986914842,0.9610247152455172
42,es,11,18.206448878288594,0.9534882622487205
42,es,12,18.91353053621932,0.949839377204386
42,es,13,19.461119060436854,0.9522498016013279
42,es,14,19.66817002957541,0.9463030403295916
42,es,15,19.032731231286196,0.9315799012790116
42,es,16,18.02563259724289,0.909427103886444
42,es,17,17.907947567421903,0.8986202509465707
42,es,18,17.290516879533016,0.8861094554692711
42,es,19,17.096252129216406,0.886182863796302
42,es,20,17.08324846539183,0.8805790752914645
42,es,21,16.944286865933623,0.8736208491007473
42,es,22,16.89612841503057,0.8727874267822092
42,es,23,17.04841234349763,0.8700106536318415
42,es,24,16.985629543445857,0.8619478600698485
42,es,25,16.871656034709446,0.8544926150892231
42,es,26,16.71793034698887,0.8410432056856212
42,es,27,16.551541452747635,0.8320726324694584
42,es,28,16.68749762675693,0.8252320687703768
42,es,29,16.619945964078727,0.8168139181121473
42,es,30,16.52265890983642,0.8037851872989217
42,es,31,16.46291297441506,0.807900291827672
