layer,cosine_sim,cosine_sim_adjusted
0,0.6692212820053101,0.3427577018737793
1,0.6375107169151306,0.3676377534866333
2,0.6802499294281006,0.3571956157684326
3,0.6674627661705017,0.3968985974788666
4,0.6801573634147644,0.42792588472366333
5,0.70472252368927,0.4390595257282257
6,0.7122269868850708,0.4751357436180115
7,0.7306900024414062,0.5028737783432007
8,0.7371739745140076,0.5046947598457336
9,0.7474323511123657,0.4993145763874054
10,0.7485480308532715,0.5131897926330566
11,0.746703565120697,0.512641966342926
12,0.7648229002952576,0.5171819925308228
13,0.7613916993141174,0.5359471440315247
14,0.7590405941009521,0.5360130667686462
15,0.7655649781227112,0.5357422828674316
16,0.7585540413856506,0.5337178111076355
17,0.7505268454551697,0.5166955590248108
18,0.7485445737838745,0.4871326684951782
19,0.7308575510978699,0.4773159325122833
20,0.7148024439811707,0.45274725556373596
21,0.7049799561500549,0.4307662844657898
22,0.6967114210128784,0.40292447805404663
23,0.6985391974449158,0.3814624547958374
24,0.6753486394882202,0.34993958473205566
25,0.6730006337165833,0.3448663353919983
26,0.666864812374115,0.31912314891815186
27,0.6416858434677124,0.30756720900535583
28,0.6377944350242615,0.29696324467658997
29,0.6223633885383606,0.30198168754577637
30,0.5754317045211792,0.2870177626609802
31,0.531551718711853,0.27117088437080383
