layer,cosine_sim,cosine_sim_adjusted
0,0.6687362790107727,0.3429428040981293
1,0.6372935771942139,0.36763447523117065
2,0.6800755262374878,0.35722625255584717
3,0.6672999858856201,0.3968726396560669
4,0.6799697875976562,0.4279291033744812
5,0.7045981884002686,0.43914130330085754
6,0.7121825814247131,0.4752340316772461
7,0.7306252121925354,0.503048300743103
8,0.7371089458465576,0.5047842860221863
9,0.7474008798599243,0.4993574023246765
10,0.7485301494598389,0.5132178664207458
11,0.7467215657234192,0.5127166509628296
12,0.7648208737373352,0.5173062682151794
13,0.7614500522613525,0.5361305475234985
14,0.7590547800064087,0.5361440777778625
15,0.7655705809593201,0.5358805060386658
16,0.758551836013794,0.5338801145553589
17,0.7505354285240173,0.5168209671974182
18,0.7485684752464294,0.4873017966747284
19,0.7308738827705383,0.47748053073883057
20,0.7148280739784241,0.452953040599823
21,0.705094039440155,0.43102797865867615
22,0.6968692541122437,0.4032048285007477
23,0.6986948251724243,0.3817574977874756
24,0.6756159067153931,0.3502962291240692
25,0.6732419729232788,0.34524285793304443
26,0.6671345233917236,0.3194560408592224
27,0.6419132351875305,0.3079227805137634
28,0.6379810571670532,0.29733434319496155
29,0.6224879026412964,0.30232664942741394
30,0.5754695534706116,0.2873479127883911
31,0.5316045880317688,0.2715085446834564
