layer,cosine_sim,cosine_sim_adjusted
0,0.6930429339408875,0.3582080602645874
1,0.6597529053688049,0.37317314743995667
2,0.6942474842071533,0.35418421030044556
3,0.6864098906517029,0.40099194645881653
4,0.6983187198638916,0.43559497594833374
5,0.7167991399765015,0.4399273097515106
6,0.7248061895370483,0.4763837158679962
7,0.7421098947525024,0.5064300298690796
8,0.7486259937286377,0.5086960792541504
9,0.7595415115356445,0.503398060798645
10,0.7614424228668213,0.5178173780441284
11,0.7589848041534424,0.5188981890678406
12,0.7753470540046692,0.5223458409309387
13,0.7709330916404724,0.5400028228759766
14,0.7678777575492859,0.5384575724601746
15,0.7712738513946533,0.5350373983383179
16,0.7660725712776184,0.5339178442955017
17,0.758642315864563,0.5174603462219238
18,0.7587756514549255,0.4890211820602417
19,0.7453309893608093,0.48125022649765015
20,0.7268823385238647,0.4565829336643219
21,0.7182649374008179,0.4336915910243988
22,0.715968668460846,0.4080284535884857
23,0.7151753902435303,0.3849973678588867
24,0.6957591772079468,0.3559803366661072
25,0.6826170086860657,0.3504588007926941
26,0.6653493642807007,0.32181406021118164
27,0.6468821167945862,0.31106695532798767
28,0.634625256061554,0.2996425926685333
29,0.6082594990730286,0.29871025681495667
30,0.5949379801750183,0.2926982343196869
31,0.593586266040802,0.29121580719947815
