seed,language,layer,id,r
43,en,0,10.72359060353761,0.47515003886349094
43,en,1,14.478134519629025,0.7075324001207632
43,en,2,14.043319897890862,0.7356421439086692
43,en,3,14.773181535412643,0.8072796940623607
43,en,4,15.577599057036512,0.8662456521596896
43,en,5,14.411892769362732,0.8781745556858546
43,en,6,14.45069993589955,0.8997396375654205
43,en,7,15.012912147614623,0.917975165524495
43,en,8,15.94015096508339,0.9347672334534973
43,en,9,15.646558997595733,0.9507554006518713
43,en,10,15.982376847089885,0.9561178375852467
43,en,11,16.368342089674396,0.946724383708939
43,en,12,16.577445388675983,0.947008094260273
43,en,13,17.425060962394763,0.9518898432218044
43,en,14,17.78356739580255,0.9492914922542418
43,en,15,17.545792712973807,0.9381072834987102
43,en,16,17.04097875664605,0.9220003442315271
43,en,17,16.63818181600054,0.9163183630675515
43,en,18,16.07512890375271,0.9076099433233228
43,en,19,16.231828595709658,0.9103166690282487
43,en,20,16.46517347755906,0.9153463135778275
43,en,21,16.20684320079235,0.9164084120888681
43,en,22,16.43452036875156,0.9191009042488254
43,en,23,16.498284363395605,0.918183193765132
43,en,24,16.901260272212163,0.9197912921294271
43,en,25,17.09607501454765,0.9135073594765207
43,en,26,17.399057165774348,0.9057358706184732
43,en,27,17.331386920501796,0.9023853356804639
43,en,28,17.502851914278285,0.8979101686899467
43,en,29,17.32319420388087,0.8897699627781427
43,en,30,17.41523950438068,0.8723722858431433
43,en,31,17.127061651340707,0.8686778065744015
