language,layer,cosine_sim_mean,cosine_sim_std,cosine_sim_mean_pm_std,cosine_sim_n_seeds,cosine_sim_adjusted_mean,cosine_sim_adjusted_std,cosine_sim_adjusted_mean_pm_std,cosine_sim_adjusted_n_seeds
es,0,0.7058370312054952,0.011565494085042101,0.705837 +- 0.011565,3,0.368142972389857,0.008847715015502338,0.368143 +- 0.008848,3
es,1,0.6712160706520081,0.012691308342819568,0.671216 +- 0.012691,3,0.3871590793132782,0.013585173984176167,0.387159 +- 0.013585,3
es,2,0.7063060800234476,0.011765339938159345,0.706306 +- 0.011765,3,0.36923601229985553,0.01352277959035692,0.369236 +- 0.013523,3
es,3,0.6965817213058472,0.009958371621528492,0.696582 +- 0.009958,3,0.41355985403060913,0.011048284119101427,0.413560 +- 0.011048,3
es,4,0.7055781483650208,0.008045292938643006,0.705578 +- 0.008045,3,0.44720091422398883,0.010141373355129938,0.447201 +- 0.010141,3
es,5,0.7233431537946066,0.007980287587303628,0.723343 +- 0.007980,3,0.45177475611368817,0.00997650266369197,0.451775 +- 0.009977,3
es,6,0.73078986008962,0.00788387382906405,0.730790 +- 0.007884,3,0.4873136182626088,0.00930447967419622,0.487314 +- 0.009304,3
es,7,0.7463856736818949,0.006208911135947844,0.746386 +- 0.006209,3,0.5153223474820455,0.008130340727420887,0.515322 +- 0.008130,3
es,8,0.7509409586588541,0.0057548160769327695,0.750941 +- 0.005755,3,0.5192979971567789,0.007907063228148561,0.519298 +- 0.007907,3
es,9,0.7613817056020101,0.006301469493695555,0.761382 +- 0.006301,3,0.517005185286204,0.008757262666233095,0.517005 +- 0.008757,3
es,10,0.7626459995905558,0.006371894320537516,0.762646 +- 0.006372,3,0.5310251116752625,0.008599392822995763,0.531025 +- 0.008599,3
es,11,0.7596007784207662,0.006508336336979037,0.759601 +- 0.006508,3,0.5323338905970255,0.008895336706836066,0.532334 +- 0.008895,3
es,12,0.7744738658269247,0.005776261547773775,0.774474 +- 0.005776,3,0.5359843969345093,0.00878607778849566,0.535984 +- 0.008786,3
es,13,0.769174059232076,0.00602124107200822,0.769174 +- 0.006021,3,0.5518278479576111,0.00826465563020713,0.551828 +- 0.008265,3
es,14,0.7648214896519979,0.006188694739778443,0.764821 +- 0.006189,3,0.5500126878420512,0.008731203625414685,0.550013 +- 0.008731,3
es,15,0.7675191561381022,0.005915719310295751,0.767519 +- 0.005916,3,0.5468292037645975,0.009003306595341843,0.546829 +- 0.009003,3
es,16,0.7605864405632019,0.005435124729238948,0.760586 +- 0.005435,3,0.5429544448852539,0.00771501186032954,0.542954 +- 0.007715,3
es,17,0.7517314751942953,0.005577538763812884,0.751731 +- 0.005578,3,0.526863674322764,0.00824051360606669,0.526864 +- 0.008241,3
es,18,0.7507988810539246,0.005308559436841153,0.750799 +- 0.005309,3,0.5011751651763916,0.007965313770836518,0.501175 +- 0.007965,3
es,19,0.7360119422276815,0.005231844035260018,0.736012 +- 0.005232,3,0.49261122941970825,0.0075924887116317055,0.492611 +- 0.007592,3
es,20,0.7179859280586243,0.005760441840617831,0.717986 +- 0.005760,3,0.4674987296263377,0.008171791415066543,0.467499 +- 0.008172,3
es,21,0.7082623243331909,0.005544552396778277,0.708262 +- 0.005545,3,0.4447619716326396,0.00766948737345491,0.444762 +- 0.007669,3
es,22,0.7067017157872518,0.0058566742206785545,0.706702 +- 0.005857,3,0.41889745990435284,0.007879228521618136,0.418897 +- 0.007879,3
es,23,0.7049471537272135,0.0059120017228545116,0.704947 +- 0.005912,3,0.3949504991372426,0.007319325924107423,0.394950 +- 0.007319,3
es,24,0.6875196894009908,0.005695778609848594,0.687520 +- 0.005696,3,0.36395834883054096,0.006550917607635724,0.363958 +- 0.006551,3
es,25,0.674818197886149,0.006045339171938153,0.674818 +- 0.006045,3,0.3571470379829407,0.006342430385586454,0.357147 +- 0.006342,3
es,26,0.6569779316584269,0.00585225792894734,0.656978 +- 0.005852,3,0.32783685127894086,0.005761602145502112,0.327837 +- 0.005762,3
es,27,0.6385825872421265,0.006025805213575668,0.638583 +- 0.006026,3,0.3161666790644328,0.005588763200036371,0.316167 +- 0.005589,3
es,28,0.6243018905321757,0.005796454597156604,0.624302 +- 0.005796,3,0.30336833993593854,0.0055695753896063665,0.303368 +- 0.005570,3
es,29,0.5963590741157532,0.005948316617786263,0.596359 +- 0.005948,3,0.30121054251988727,0.006099992876129265,0.301211 +- 0.006100,3
es,30,0.5839966336886088,0.006545957303575827,0.583997 +- 0.006546,3,0.294395645459493,0.006946532993020869,0.294396 +- 0.006947,3
es,31,0.5759112437566122,0.008941740250352504,0.575911 +- 0.008942,3,0.29064881801605225,0.008948431904607786,0.290649 +- 0.008948,3
