seed,language,layer,id,r
43,fr,0,11.590068939341856,0.41757784963069444
43,fr,1,12.615747692717813,0.684296825483578
43,fr,2,15.267057611787815,0.7182292167498802
43,fr,3,15.234157613966058,0.8108772742991134
43,fr,4,15.054514224532522,0.8776562618325517
43,fr,5,14.699243524685585,0.8921618388610557
43,fr,6,15.937928588508978,0.9154208627565331
43,fr,7,16.190803870394383,0.939362512516509
43,fr,8,17.15198579792525,0.9583545430361571
43,fr,9,18.448168714256816,0.9650739482260451
43,fr,10,18.305937077960703,0.9655195320199903
43,fr,11,18.356803671999288,0.9561418992943753
43,fr,12,18.226026523226015,0.9547208797876238
43,fr,13,18.190385977942526,0.9551921518373024
43,fr,14,18.427148818384293,0.9513273095286388
43,fr,15,17.6399397451255,0.9335637039588456
43,fr,16,17.425577599875133,0.9188588146729625
43,fr,17,17.7933912008006,0.913512832955835
43,fr,18,17.160745897323793,0.903485843080595
43,fr,19,17.734427735811426,0.9030539423971098
43,fr,20,17.24338760015163,0.8973703043806363
43,fr,21,16.792597206639016,0.8925731883216397
43,fr,22,16.560861601685858,0.8898115921436327
43,fr,23,16.146039165638715,0.8861955272703824
43,fr,24,15.931879134013688,0.8766739224318103
43,fr,25,15.977282528819357,0.8705645491610197
43,fr,26,15.767857330970244,0.8555735715866408
43,fr,27,15.72073345743662,0.8488250632486383
43,fr,28,15.654255939564791,0.8407330751202418
43,fr,29,15.563683302759202,0.8288594782009161
43,fr,30,15.748442189171428,0.8165293431085708
43,fr,31,15.990798927518327,0.8056741955925895
