seed,language,layer,id,r
43,en,0,10.739446828085942,0.47539945700610015
43,en,1,14.42980680986608,0.7074388664982458
43,en,2,14.078480777222053,0.7352173592054964
43,en,3,14.755789069234503,0.8063938760381736
43,en,4,15.520750861738472,0.8644918098499965
43,en,5,14.336948026740002,0.8758544676111389
43,en,6,14.364881160880083,0.8975211446551642
43,en,7,14.960145672504309,0.916200507911238
43,en,8,15.84306670204579,0.932432212909042
43,en,9,15.556627416778257,0.9472873148680987
43,en,10,15.807808165530187,0.9511947512973122
43,en,11,16.06536937121351,0.940954225187783
43,en,12,16.172077657470496,0.9415856967021292
43,en,13,16.87011507626621,0.9453361934661186
43,en,14,17.288492177299545,0.9426828323342841
43,en,15,16.987223465836117,0.930480817735063
43,en,16,16.415739701703423,0.9144175001476803
43,en,17,16.078032322167356,0.9086999053253642
43,en,18,15.410404260385167,0.9009205192170402
43,en,19,15.690771513681506,0.9026877881008634
43,en,20,15.905886846614372,0.9067550211744339
43,en,21,15.696310523266076,0.9066300933042328
43,en,22,15.612582710644144,0.9091034941333599
43,en,23,15.550160424093395,0.90749980587607
43,en,24,15.944492756713613,0.9083281773008338
43,en,25,16.160907254203025,0.9010321915540597
43,en,26,16.248237501755156,0.8932957075974862
43,en,27,16.188737595426375,0.889751122823721
43,en,28,16.418278085079525,0.8850054027102037
43,en,29,16.246177305246245,0.8771656708544752
43,en,30,16.5118349213014,0.8612703087147622
43,en,31,16.45750355954552,0.8520272571790825
