layer,cosine_sim,cosine_sim_adjusted
0,0.7093966603279114,0.3732193112373352
1,0.6694948077201843,0.3880780041217804
2,0.7074759006500244,0.37176182866096497
3,0.6978118419647217,0.4162243604660034
4,0.706124484539032,0.44940367341041565
5,0.7237233519554138,0.45393073558807373
6,0.7311102747917175,0.4888838827610016
7,0.7472963333129883,0.5170318484306335
8,0.7518050670623779,0.5210752487182617
9,0.7627131938934326,0.5201655626296997
10,0.7644894123077393,0.5343389511108398
11,0.7610234022140503,0.5353052616119385
12,0.7758893966674805,0.5394176244735718
13,0.7700082063674927,0.5545084476470947
14,0.7647582292556763,0.5514234900474548
15,0.767149031162262,0.5473257899284363
16,0.7597354054450989,0.543531060218811
17,0.7504943609237671,0.5266692042350769
18,0.7493996620178223,0.500355064868927
19,0.7345570921897888,0.4919036328792572
20,0.7165113687515259,0.4661564826965332
21,0.707111120223999,0.44326257705688477
22,0.7057114243507385,0.4170074462890625
23,0.7042015194892883,0.39234277606010437
24,0.6867969036102295,0.36129310727119446
25,0.6738888025283813,0.35468679666519165
26,0.6557663083076477,0.3251268267631531
27,0.6370403170585632,0.31350335478782654
28,0.6225773692131042,0.30045145750045776
29,0.5940040946006775,0.29818031191825867
30,0.5807197093963623,0.2911645472049713
31,0.5686080455780029,0.28659552335739136
