language,layer,id_mean,id_std,id_mean_pm_std,id_n_seeds,r_mean,r_std,r_mean_pm_std,r_n_seeds
es,0,12.3427690590864,1.4107871274239436,12.342769 +- 1.410787,3,0.22339009900548684,0.02294970741673228,0.223390 +- 0.022950,3
es,1,14.686087482641309,1.0118275746685712,14.686087 +- 1.011828,3,0.6746156445347676,0.005480500671209286,0.674616 +- 0.005481,3
es,2,15.672649927096073,0.5469506342652171,15.672650 +- 0.546951,3,0.7139231057991957,0.005739592435835345,0.713923 +- 0.005740,3
es,3,16.111347154625356,1.0867564824858413,16.111347 +- 1.086756,3,0.8056732630029847,0.008339915747631538,0.805673 +- 0.008340,3
es,4,17.484963127742414,1.0504897962568236,17.484963 +- 1.050490,3,0.8733069662784311,0.007102779844861294,0.873307 +- 0.007103,3
es,5,16.688137650572596,1.6291086342632255,16.688138 +- 1.629109,3,0.8839296714832217,0.006477990602617557,0.883930 +- 0.006478,3
es,6,17.22447292844457,1.8119227103229985,17.224473 +- 1.811923,3,0.9097413908245695,0.0054486229018128295,0.909741 +- 0.005449,3
es,7,17.128347942190366,1.7978602505143138,17.128348 +- 1.797860,3,0.934156990644036,0.005419507681659986,0.934157 +- 0.005420,3
es,8,17.507925116864534,2.0431776925285488,17.507925 +- 2.043178,3,0.9514343971699036,0.004435368194386276,0.951434 +- 0.004435,3
es,9,17.841061139918757,1.9878528581110635,17.841061 +- 1.987853,3,0.9605803357646358,0.004766924726811036,0.960580 +- 0.004767,3
es,10,17.959149449200563,1.6078608383120099,17.959149 +- 1.607861,3,0.962943152713935,0.005503356640371108,0.962943 +- 0.005503,3
es,11,18.010571241272306,1.3232204407247037,18.010571 +- 1.323220,3,0.9566469418787757,0.005971062604015512,0.956647 +- 0.005971,3
es,12,18.6911079901699,1.4443382608353423,18.691108 +- 1.444338,3,0.9534560573058559,0.0054995249495355565,0.953456 +- 0.005500,3
es,13,19.08300569567565,1.435937384061951,19.083006 +- 1.435937,3,0.9551726703197274,0.004511047475488712,0.955173 +- 0.004511,3
es,14,19.05161733155282,1.3952397776652017,19.051617 +- 1.395240,3,0.9498234762893575,0.003998044662114098,0.949823 +- 0.003998,3
es,15,18.468463868982845,1.3566948851128158,18.468464 +- 1.356695,3,0.9341861650728659,0.0036138487473220218,0.934186 +- 0.003614,3
es,16,17.608174814774337,1.0841661664129922,17.608175 +- 1.084166,3,0.9125028001606273,0.002819930171646106,0.912503 +- 0.002820,3
es,17,16.98989309619463,1.148761326600033,16.989893 +- 1.148761,3,0.901863585338614,0.002385779645165932,0.901864 +- 0.002386,3
es,18,16.3711302563063,1.1307007200451453,16.371130 +- 1.130701,3,0.8896998007989251,0.0018334834563188574,0.889700 +- 0.001833,3
es,19,16.39277443701315,1.1116060238279566,16.392774 +- 1.111606,3,0.8899338310058974,0.0019345898835713823,0.889934 +- 0.001935,3
es,20,16.11350787971253,1.1711687841657574,16.113508 +- 1.171169,3,0.8846604256914669,0.0021875005686416813,0.884660 +- 0.002188,3
es,21,15.979449497687328,1.2970485656541115,15.979449 +- 1.297049,3,0.8774750441969742,0.0024249158771613264,0.877475 +- 0.002425,3
es,22,15.97858703933212,1.0369767822057585,15.978587 +- 1.036977,3,0.8762142121201985,0.002155566626679326,0.876214 +- 0.002156,3
es,23,16.0042016641312,1.243193219673016,16.004202 +- 1.243193,3,0.8732553015737631,0.0016201380370077607,0.873255 +- 0.001620,3
es,24,16.060036395196825,1.1125567309271136,16.060036 +- 1.112557,3,0.8658418674961564,0.0017462962810763502,0.865842 +- 0.001746,3
es,25,16.20288586537362,1.0488907921939008,16.202886 +- 1.048891,3,0.8578526505480913,0.0012500021117507246,0.857853 +- 0.001250,3
es,26,16.196994434277826,1.1275698779370604,16.196994 +- 1.127570,3,0.8442679377008304,0.001533160320101655,0.844268 +- 0.001533,3
es,27,16.019935794654895,1.20345743233042,16.019936 +- 1.203457,3,0.8357893577382075,0.001932551152751966,0.835789 +- 0.001933,3
es,28,16.038019057249432,1.149827632411639,16.038019 +- 1.149828,3,0.8291583316062665,0.0019357391105540276,0.829158 +- 0.001936,3
es,29,15.917165684184235,1.2094927525143122,15.917166 +- 1.209493,3,0.8205102825287169,0.0017849452536665069,0.820510 +- 0.001785,3
es,30,15.9834486677038,1.122820550885856,15.983449 +- 1.122821,3,0.8078006399676452,0.002365560052732432,0.807801 +- 0.002366,3
es,31,16.00734585359026,1.133852805459913,16.007346 +- 1.133853,3,0.807034821609344,0.0017309216402089994,0.807035 +- 0.001731,3
