seed,language,layer,id,r
42,en,0,12.365364451945373,0.45874654328013365
42,en,1,15.684109890688394,0.7236372677929627
42,en,2,14.62199509077935,0.7554403191383826
42,en,3,16.68853083106427,0.8278157115195792
42,en,4,17.002006068080956,0.8839635197041187
42,en,5,16.967995180939894,0.8925798800360121
42,en,6,17.207122309025912,0.9130365370601157
42,en,7,17.225249223530053,0.9317875972780602
42,en,8,18.00657096195611,0.9491594858271132
42,en,9,18.605766906538648,0.9634270603799685
42,en,10,18.58412139492168,0.9693018691540137
42,en,11,18.485467960010116,0.959045224275917
42,en,12,19.204084804169476,0.9578953168542087
42,en,13,19.86656017835649,0.9614831097065669
42,en,14,19.91342648967347,0.9568528982929723
42,en,15,18.92071950383379,0.9435944736958002
42,en,16,18.625168514626193,0.9271807250216709
42,en,17,17.979161706806387,0.9212918971605222
42,en,18,18.140486533525365,0.9123849895014299
42,en,19,17.613336555028166,0.9125438287958093
42,en,20,17.910080431637,0.9160307153408844
42,en,21,17.570154615450797,0.9153968566634991
42,en,22,17.67093841829761,0.9179550253645443
42,en,23,17.511887613508716,0.9174891428244082
42,en,24,17.015266568869116,0.9168934470008416
42,en,25,17.039803933040744,0.9105988681694753
42,en,26,17.122599386219637,0.9029654781830825
42,en,27,16.992802541691365,0.8993067359918117
42,en,28,17.067480128401815,0.8942756418260001
42,en,29,17.065961427847316,0.8862652847537289
42,en,30,17.29434692899208,0.8682140016593557
42,en,31,17.42994016821535,0.8558541792028002
