seed,language,layer,id,r
42,ru,0,21.3070890019518,0.86984888268232
42,ru,1,18.06125956176322,0.9188048616473322
42,ru,2,15.846716175901607,0.9283805169421369
42,ru,3,15.230380313401096,0.9856526880261218
42,ru,4,14.945080425230405,1.0024897265519745
42,ru,5,14.607058652982863,0.9980326621618244
42,ru,6,15.937868197131488,1.003721630692972
42,ru,7,17.01421834631497,1.0050338765011848
42,ru,8,16.709937470479563,1.0067842416396122
42,ru,9,17.79137233770007,1.0099004004975796
42,ru,10,18.0565498398813,1.010242666543317
42,ru,11,17.09700807633332,1.000765535329825
42,ru,12,18.710817617006512,1.0061713843925701
42,ru,13,19.40696901259391,1.0128879368923622
42,ru,14,19.119170147660626,1.0081883469834134
42,ru,15,18.924933779944052,1.0349454853415492
42,ru,16,18.688859062063777,1.024882406589707
42,ru,17,18.081431438239633,1.0324828729881903
42,ru,18,16.600588550984053,1.0289810673677822
42,ru,19,16.393443794403794,1.027726178450517
42,ru,20,16.78822250343839,1.0218892235073078
42,ru,21,15.833878557518778,1.0187326316744805
42,ru,22,15.123311164590977,1.0141616497833663
42,ru,23,15.212196666542535,1.011959746129697
42,ru,24,14.92148654774957,1.0031293206351397
42,ru,25,15.389991865260079,1.002534931640721
42,ru,26,16.18359657741843,0.9835972445332114
42,ru,27,17.412953155983395,0.9558940682216293
42,ru,28,17.876238068288433,0.9543745696084776
42,ru,29,17.553296236137232,0.9532106537172577
42,ru,30,18.40577240457043,0.9468723201888078
42,ru,31,18.61731211995919,0.9779786123527893
