model,language,layer,mean,std,mean_pm_std,n
base-sft-dpo,es,21,0.12683091274998454,0.022258210961091453,0.126831 +- 0.022258,3
base-sft-dpo,es,22,0.1127293269943374,0.022656760389371873,0.112729 +- 0.022657,3
base-sft-dpo,es,23,0.07575339667368088,0.02156235650241086,0.075753 +- 0.021562,3
base-sft-dpo,es,24,-0.060525573780750214,0.01847162368596878,-0.060526 +- 0.018472,3
base-sft-dpo,es,25,-0.10672428258740821,0.01750904726515074,-0.106724 +- 0.017509,3
base-sft-dpo,es,26,-0.2604167565568038,0.014776918054059804,-0.260417 +- 0.014777,3
base-sft-dpo,es,27,-0.3320588648117906,0.011503157223153117,-0.332059 +- 0.011503,3
base-sft-dpo,es,28,-0.36751484842958937,0.009426092901311774,-0.367515 +- 0.009426,3
base-sft-dpo,es,29,-0.3742109280848022,0.01002173487517009,-0.374211 +- 0.010022,3
base-sft-dpo,es,30,-0.388644475655125,0.010541186709934779,-0.388644 +- 0.010541,3
base-sft-dpo,es,31,-0.23604980222226704,0.01372320902782505,-0.236050 +- 0.013723,3
base-sft-dpo,fr,0,-0.41577739228188687,0.008138839868092444,-0.415777 +- 0.008139,3
base-sft-dpo,fr,1,-0.40032042558771996,0.013078015661738237,-0.400320 +- 0.013078,3
base-sft-dpo,fr,2,-0.28311486030423977,0.012747610129239934,-0.283115 +- 0.012748,3
base-sft-dpo,fr,3,-0.08627702852263523,0.013037336913797883,-0.086277 +- 0.013037,3
base-sft-dpo,fr,4,0.00011598055222945362,0.015305015980757073,0.000116 +- 0.015305,3
base-sft-dpo,fr,5,0.03807966604449787,0.01806613972691234,0.038080 +- 0.018066,3
base-sft-dpo,fr,6,0.054801958141645825,0.017237316499534836,0.054802 +- 0.017237,3
base-sft-dpo,fr,7,0.10097715220322213,0.017993838266900052,0.100977 +- 0.017994,3
base-sft-dpo,fr,8,0.1395951906545721,0.019051878195070933,0.139595 +- 0.019052,3
base-sft-dpo,fr,9,0.13398705985711654,0.01838299070735216,0.133987 +- 0.018383,3
base-sft-dpo,fr,10,0.1232778794518654,0.01682968831984678,0.123278 +- 0.016830,3
base-sft-dpo,fr,11,0.10288775770173093,0.01694806474959008,0.102888 +- 0.016948,3
base-sft-dpo,fr,12,0.12134122021740228,0.016754925224247597,0.121341 +- 0.016755,3
base-sft-dpo,fr,13,0.16389798828051652,0.020531242303605375,0.163898 +- 0.020531,3
base-sft-dpo,fr,14,0.1528770159713713,0.020187897851014686,0.152877 +- 0.020188,3
base-sft-dpo,fr,15,0.22477372748929939,0.021934670058301617,0.224774 +- 0.021935,3
base-sft-dpo,fr,16,0.19983826709909117,0.021980647795665602,0.199838 +- 0.021981,3
base-sft-dpo,fr,17,0.17174985329445733,0.021845132330572396,0.171750 +- 0.021845,3
base-sft-dpo,fr,18,0.1322556174884151,0.02131786361509465,0.132256 +- 0.021318,3
base-sft-dpo,fr,19,0.09252928174606075,0.020080276148317026,0.092529 +- 0.020080,3
base-sft-dpo,fr,20,0.06195942850112268,0.019823981956265335,0.061959 +- 0.019824,3
base-sft-dpo,fr,21,0.04917889994133532,0.01907042166519532,0.049179 +- 0.019070,3
base-sft-dpo,fr,22,0.038319080532862516,0.02026741893098421,0.038319 +- 0.020267,3
base-sft-dpo,fr,23,-0.009932760052472492,0.0190754115134581,-0.009933 +- 0.019075,3
base-sft-dpo,fr,24,-0.12504047747977604,0.017010315228137916,-0.125040 +- 0.017010,3
base-sft-dpo,fr,25,-0.15282999071051276,0.017095200704673526,-0.152830 +- 0.017095,3
base-sft-dpo,fr,26,-0.342940073008358,0.014848642488174883,-0.342940 +- 0.014849,3
base-sft-dpo,fr,27,-0.380043402402188,0.013757816285728504,-0.380043 +- 0.013758,3
base-sft-dpo,fr,28,-0.39590525692186807,0.01425676269046142,-0.395905 +- 0.014257,3
base-sft-dpo,fr,29,-0.392039323881405,0.015011270274616047,-0.392039 +- 0.015011,3
base-sft-dpo,fr,30,-0.3808945745557391,0.013034286705994073,-0.380895 +- 0.013034,3
base-sft-dpo,fr,31,-0.2630621125211784,0.012364379024576962,-0.263062 +- 0.012364,3
base-sft-dpo,ru,0,-0.42140112942123326,0.015575315849784877,-0.421401 +- 0.015575,3
base-sft-dpo,ru,1,-0.36235293644453065,0.02113983211421197,-0.362353 +- 0.021140,3
base-sft-dpo,ru,2,-0.26489564346432015,0.02419259312975005,-0.264896 +- 0.024193,3
base-sft-dpo,ru,3,-0.07766689382130672,0.027887286083852,-0.077667 +- 0.027887,3
base-sft-dpo,ru,4,0.005782125244556823,0.03161725690682195,0.005782 +- 0.031617,3
base-sft-dpo,ru,5,0.02386064778866695,0.03316486845432921,0.023861 +- 0.033165,3
base-sft-dpo,ru,6,0.05633202476715717,0.028569375529226487,0.056332 +- 0.028569,3
base-sft-dpo,ru,7,0.08659581970724818,0.025637083448180605,0.086596 +- 0.025637,3
base-sft-dpo,ru,8,0.11528058359821947,0.025832005543069587,0.115281 +- 0.025832,3
base-sft-dpo,ru,9,0.09930816562832223,0.0245651010953998,0.099308 +- 0.024565,3
base-sft-dpo,ru,10,0.0879119752287886,0.022308645372387532,0.087912 +- 0.022309,3
base-sft-dpo,ru,11,0.06852399272890754,0.021751835042073394,0.068524 +- 0.021752,3
base-sft-dpo,ru,12,0.07838332020497363,0.01886012398267537,0.078383 +- 0.018860,3
base-sft-dpo,ru,13,0.12878772240700187,0.02070452204778871,0.128788 +- 0.020705,3
base-sft-dpo,ru,14,0.10415091854045881,0.02065493620466891,0.104151 +- 0.020655,3
base-sft-dpo,ru,15,0.18256161559893755,0.02240677578766313,0.182562 +- 0.022407,3
base-sft-dpo,ru,16,0.15341646127147848,0.023060258144031648,0.153416 +- 0.023060,3
base-sft-dpo,ru,17,0.1402537192645681,0.022746569967361477,0.140254 +- 0.022747,3
base-sft-dpo,ru,18,0.1134062703494576,0.022813433068099263,0.113406 +- 0.022813,3
base-sft-dpo,ru,19,0.10048625760674018,0.022074262723472435,0.100486 +- 0.022074,3
base-sft-dpo,ru,20,0.07147939799761983,0.021690699989378743,0.071479 +- 0.021691,3
base-sft-dpo,ru,21,0.08264738574695064,0.02175684005628856,0.082647 +- 0.021757,3
base-sft-dpo,ru,22,0.03440849143688431,0.022466076553360925,0.034408 +- 0.022466,3
base-sft-dpo,ru,23,0.02342465291061808,0.021480719086539698,0.023425 +- 0.021481,3
base-sft-dpo,ru,24,-0.06597553065543893,0.018892871883106725,-0.065976 +- 0.018893,3
base-sft-dpo,ru,25,-0.06929777439490085,0.018722737638447,-0.069298 +- 0.018723,3
base-sft-dpo,ru,26,-0.15825866530079874,0.015357566172978053,-0.158259 +- 0.015358,3
base-sft-dpo,ru,27,-0.28291430315436833,0.011240588204747553,-0.282914 +- 0.011241,3
base-sft-dpo,ru,28,-0.2940569996228325,0.011047352570538347,-0.294057 +- 0.011047,3
base-sft-dpo,ru,29,-0.2849123582781243,0.012163535726371988,-0.284912 +- 0.012164,3
base-sft-dpo,ru,30,-0.3404200733548151,0.012126260196255833,-0.340420 +- 0.012126,3
base-sft-dpo,ru,31,-0.2196546980957756,0.019018955069197954,-0.219655 +- 0.019019,3
icr_dpo_ckpt36,de,0,-0.4485614898227986,0.013969635893477739,-0.448561 +- 0.013970,3
icr_dpo_ckpt36,de,1,-0.4428895956560102,0.011771220271019695,-0.442890 +- 0.011771,3
icr_dpo_ckpt36,de,2,-0.310725353254957,0.013987260241295908,-0.310725 +- 0.013987,3
icr_dpo_ckpt36,de,3,-0.12615831209595774,0.013939350217213984,-0.126158 +- 0.013939,3
icr_dpo_ckpt36,de,4,-0.03360374508458288,0.015720656524264288,-0.033604 +- 0.015721,3
