model,language,layer,mean,std,mean_pm_std,n
icr_npo_ckpt10,de,28,0.48592602492723497,0.008554832732220503,0.485926 +- 0.008555,3
icr_npo_ckpt10,de,29,0.47547076065485755,0.008025101300852499,0.475471 +- 0.008025,3
icr_npo_ckpt10,de,30,0.4742821972174359,0.0064497619586405975,0.474282 +- 0.006450,3
icr_npo_ckpt10,de,31,0.4381959477838785,0.003261559568004326,0.438196 +- 0.003262,3
icr_npo_ckpt10,es,0,0.34208168088904095,0.004326230335533517,0.342082 +- 0.004326,3
icr_npo_ckpt10,es,1,0.1546003038903437,0.004260424547314046,0.154600 +- 0.004260,3
icr_npo_ckpt10,es,2,0.13274686673040417,0.0038453007504243644,0.132747 +- 0.003845,3
icr_npo_ckpt10,es,3,0.11719270197029928,0.0034604111717012396,0.117193 +- 0.003460,3
icr_npo_ckpt10,es,4,0.11550855996494888,0.0025369621306626147,0.115509 +- 0.002537,3
icr_npo_ckpt10,es,5,0.11691496142377575,0.0018900904993746468,0.116915 +- 0.001890,3
icr_npo_ckpt10,es,6,0.11892881710643124,0.0019507924509645429,0.118929 +- 0.001951,3
icr_npo_ckpt10,es,7,0.10335582730295563,0.001151786052654329,0.103356 +- 0.001152,3
icr_npo_ckpt10,es,8,0.09074443895657465,0.0006949492868839302,0.090744 +- 0.000695,3
icr_npo_ckpt10,es,9,0.09309249437733619,0.0007085495482678082,0.093092 +- 0.000709,3
icr_npo_ckpt10,es,10,0.09981742916090564,0.0009646438776953963,0.099817 +- 0.000965,3
icr_npo_ckpt10,es,11,0.10038283593988265,0.0007333663917915621,0.100383 +- 0.000733,3
icr_npo_ckpt10,es,12,0.08508466627591194,0.0004937600204533949,0.085085 +- 0.000494,3
icr_npo_ckpt10,es,13,0.08896139542795206,0.0003680303535736548,0.088961 +- 0.000368,3
icr_npo_ckpt10,es,14,0.10511618203543224,0.0004814273173957725,0.105116 +- 0.000481,3
icr_npo_ckpt10,es,15,0.09612860556080688,0.0005871371060637813,0.096129 +- 0.000587,3
icr_npo_ckpt10,es,16,0.11376963558120605,0.000395380700543905,0.113770 +- 0.000395,3
icr_npo_ckpt10,es,17,0.1363616386797529,0.0005200295472471085,0.136362 +- 0.000520,3
icr_npo_ckpt10,es,18,0.1667414546075673,0.0006606881367363101,0.166741 +- 0.000661,3
icr_npo_ckpt10,es,19,0.18177629975495188,0.0013659982481017449,0.181776 +- 0.001366,3
icr_npo_ckpt10,es,20,0.20625856071820411,0.001108224729322311,0.206259 +- 0.001108,3
icr_npo_ckpt10,es,21,0.20185859381868534,0.0011418928417971104,0.201859 +- 0.001142,3
icr_npo_ckpt10,es,22,0.2144598752250794,0.0013236487889238863,0.214460 +- 0.001324,3
icr_npo_ckpt10,es,23,0.2368639896556955,0.0017642404890691908,0.236864 +- 0.001764,3
icr_npo_ckpt10,es,24,0.3154425781918077,0.0015621532178155333,0.315443 +- 0.001562,3
icr_npo_ckpt10,es,25,0.3384492164047576,0.0016256264563829623,0.338449 +- 0.001626,3
icr_npo_ckpt10,es,26,0.4183120883029991,0.001584603951639849,0.418312 +- 0.001585,3
icr_npo_ckpt10,es,27,0.4504697679597963,0.0021479308956929223,0.450470 +- 0.002148,3
icr_npo_ckpt10,es,28,0.4617158215804672,0.0024640858213554983,0.461716 +- 0.002464,3
icr_npo_ckpt10,es,29,0.4640791338528722,0.002264383208515796,0.464079 +- 0.002264,3
icr_npo_ckpt10,es,30,0.4749321988766717,0.0027116384785257144,0.474932 +- 0.002712,3
icr_npo_ckpt10,es,31,0.42404909355243536,0.004049129244955913,0.424049 +- 0.004049,3
icr_npo_ckpt10,fr,0,0.3828748380163342,0.012365741546431282,0.382875 +- 0.012366,3
icr_npo_ckpt10,fr,1,0.20328694960863664,0.008299080565503361,0.203287 +- 0.008299,3
icr_npo_ckpt10,fr,2,0.1772393639604489,0.00793713354016666,0.177239 +- 0.007937,3
icr_npo_ckpt10,fr,3,0.15343905683834347,0.007085421027607413,0.153439 +- 0.007085,3
icr_npo_ckpt10,fr,4,0.1445985958895145,0.006178130530353864,0.144599 +- 0.006178,3
icr_npo_ckpt10,fr,5,0.14223337116308354,0.005547462580520908,0.142233 +- 0.005547,3
icr_npo_ckpt10,fr,6,0.14524252656933626,0.005134914078207924,0.145243 +- 0.005135,3
icr_npo_ckpt10,fr,7,0.12532330537015038,0.0038955087720596426,0.125323 +- 0.003896,3
icr_npo_ckpt10,fr,8,0.10982882159950222,0.0029977765995127014,0.109829 +- 0.002998,3
icr_npo_ckpt10,fr,9,0.11277026546159541,0.0030160867550021665,0.112770 +- 0.003016,3
icr_npo_ckpt10,fr,10,0.11797737827586133,0.0032429145230438504,0.117977 +- 0.003243,3
icr_npo_ckpt10,fr,11,0.11878253065526953,0.0035159658364402953,0.118783 +- 0.003516,3
icr_npo_ckpt10,fr,12,0.1013583291213777,0.0029152894020748788,0.101358 +- 0.002915,3
icr_npo_ckpt10,fr,13,0.10390236865280118,0.002585268801625327,0.103902 +- 0.002585,3
icr_npo_ckpt10,fr,14,0.12146499102158646,0.003074351960745083,0.121465 +- 0.003074,3
icr_npo_ckpt10,fr,15,0.11108757897128976,0.0026557842020924925,0.111088 +- 0.002656,3
icr_npo_ckpt10,fr,16,0.13160530694545983,0.002728866006121801,0.131605 +- 0.002729,3
icr_npo_ckpt10,fr,17,0.16363203749285782,0.0027796294558983525,0.163632 +- 0.002780,3
icr_npo_ckpt10,fr,18,0.1920291490004531,0.0030498424757383963,0.192029 +- 0.003050,3
icr_npo_ckpt10,fr,19,0.21673356919000278,0.0030327711761603394,0.216734 +- 0.003033,3
icr_npo_ckpt10,fr,20,0.23456065741170773,0.0034892465563337127,0.234561 +- 0.003489,3
icr_npo_ckpt10,fr,21,0.24893098194998878,0.003921363225336151,0.248931 +- 0.003921,3
icr_npo_ckpt10,fr,22,0.2591475686528492,0.0038204725784996745,0.259148 +- 0.003820,3
icr_npo_ckpt10,fr,23,0.2890701715382042,0.004509774076885468,0.289070 +- 0.004510,3
icr_npo_ckpt10,fr,24,0.35718955210201575,0.0053965680575140335,0.357190 +- 0.005397,3
icr_npo_ckpt10,fr,25,0.3702798940800587,0.005130740341419083,0.370280 +- 0.005131,3
icr_npo_ckpt10,fr,26,0.4797510513163752,0.0060768601347023455,0.479751 +- 0.006077,3
icr_npo_ckpt10,fr,27,0.49523190337619555,0.005402262439936643,0.495232 +- 0.005402,3
icr_npo_ckpt10,fr,28,0.49699765858224815,0.005254572049920094,0.496998 +- 0.005255,3
icr_npo_ckpt10,fr,29,0.4937833941283123,0.004947539686643741,0.493783 +- 0.004948,3
icr_npo_ckpt10,fr,30,0.4889154144991567,0.0032722651487004798,0.488915 +- 0.003272,3
icr_npo_ckpt10,fr,31,0.44390061641394046,0.004138173918420042,0.443901 +- 0.004138,3
icr_npo_ckpt10,ru,0,0.3307753501384528,0.006749560009775194,0.330775 +- 0.006750,3
icr_npo_ckpt10,ru,1,0.15301038080782636,0.001479734586154668,0.153010 +- 0.001480,3
icr_npo_ckpt10,ru,2,0.1393689812483682,0.0017523526099272153,0.139369 +- 0.001752,3
icr_npo_ckpt10,ru,3,0.12637022205218165,0.0017474019460105457,0.126370 +- 0.001747,3
icr_npo_ckpt10,ru,4,0.11961815712662136,0.0017646050740394317,0.119618 +- 0.001765,3
icr_npo_ckpt10,ru,5,0.1275254393395732,0.0022300353163432996,0.127525 +- 0.002230,3
icr_npo_ckpt10,ru,6,0.11924048301711111,0.0019557147387464615,0.119240 +- 0.001956,3
icr_npo_ckpt10,ru,7,0.11032213513198816,0.0022609911692354962,0.110322 +- 0.002261,3
icr_npo_ckpt10,ru,8,0.10079248543407628,0.002389026581798392,0.100792 +- 0.002389,3
icr_npo_ckpt10,ru,9,0.10692088907956243,0.0023345208093371456,0.106921 +- 0.002335,3
icr_npo_ckpt10,ru,10,0.11102936656769617,0.0022719498884594767,0.111029 +- 0.002272,3
icr_npo_ckpt10,ru,11,0.10969640103137573,0.0021692827658808264,0.109696 +- 0.002169,3
icr_npo_ckpt10,ru,12,0.09950599095245181,0.0018477610256027077,0.099506 +- 0.001848,3
icr_npo_ckpt10,ru,13,0.09434635412780153,0.0021108101470778498,0.094346 +- 0.002111,3
icr_npo_ckpt10,ru,14,0.11721050756416562,0.0023017212634492278,0.117211 +- 0.002302,3
icr_npo_ckpt10,ru,15,0.10104941371271613,0.0023119651904468133,0.101049 +- 0.002312,3
icr_npo_ckpt10,ru,16,0.12091728608945727,0.00294179209828465,0.120917 +- 0.002942,3
icr_npo_ckpt10,ru,17,0.1399020232071972,0.002783919226332284,0.139902 +- 0.002784,3
icr_npo_ckpt10,ru,18,0.15672063737843153,0.0034888402355422385,0.156721 +- 0.003489,3
icr_npo_ckpt10,ru,19,0.16225917016298114,0.00359588387140067,0.162259 +- 0.003596,3
icr_npo_ckpt10,ru,20,0.17735212050803995,0.003993504569747475,0.177352 +- 0.003994,3
icr_npo_ckpt10,ru,21,0.1759462622361992,0.003165727826704323,0.175946 +- 0.003166,3
icr_npo_ckpt10,ru,22,0.2056171966886858,0.0037856369486944943,0.205617 +- 0.003786,3
icr_npo_ckpt10,ru,23,0.20953566336842908,0.003938943206082656,0.209536 +- 0.003939,3
icr_npo_ckpt10,ru,24,0.257347237941163,0.004551416902585921,0.257347 +- 0.004551,3
icr_npo_ckpt10,ru,25,0.25535662058369407,0.0045282895242488375,0.255357 +- 0.004528,3
icr_npo_ckpt10,ru,26,0.29691684851962297,0.005110237140547339,0.296917 +- 0.005110,3
icr_npo_ckpt10,ru,27,0.35722289445286515,0.005935777650141904,0.357223 +- 0.005936,3
icr_npo_ckpt10,ru,28,0.35539233966396977,0.006120076638215767,0.355392 +- 0.006120,3
icr_npo_ckpt10,ru,29,0.34857927621817,0.006238620224887286,0.348579 +- 0.006239,3
icr_npo_ckpt10,ru,30,0.380599607905926,0.006596580170236501,0.380600 +- 0.006597,3
icr_npo_ckpt10,ru,31,0.35498300550218725,0.005399613626478467,0.354983 +- 0.005400,3
icr_ppo_ckpt36,de,0,0.39866930548640234,0.00644756305962118,0.398669 +- 0.006448,3
icr_ppo_ckpt36,de,1,0.22494050095636092,0.008179109688772291,0.224941 +- 0.008179,3
icr_ppo_ckpt36,de,2,0.19158227435958952,0.007084050012740457,0.191582 +- 0.007084,3
icr_ppo_ckpt36,de,3,0.17498144685304015,0.005696575965821779,0.174981 +- 0.005697,3
icr_ppo_ckpt36,de,4,0.16507499353071317,0.004831621591028404,0.165075 +- 0.004832,3
icr_ppo_ckpt36,de,5,0.1765750025947694,0.004655927530438447,0.176575 +- 0.004656,3
icr_ppo_ckpt36,de,6,0.17190996668528355,0.004255417880959534,0.171910 +- 0.004255,3
icr_ppo_ckpt36,de,7,0.15568630272511308,0.0026677590899143113,0.155686 +- 0.002668,3
icr_ppo_ckpt36,de,8,0.13567354848252708,0.0021204727987591647,0.135674 +- 0.002120,3
icr_ppo_ckpt36,de,9,0.13910903081879497,0.002307256473874987,0.139109 +- 0.002307,3
icr_ppo_ckpt36,de,10,0.14720074174626677,0.0026737803489893536,0.147201 +- 0.002674,3
icr_ppo_ckpt36,de,11,0.14292691243672856,0.0026300752515276936,0.142927 +- 0.002630,3
icr_ppo_ckpt36,de,12,0.13242487899529737,0.0019677773310150365,0.132425 +- 0.001968,3
icr_ppo_ckpt36,de,13,0.12810298730779593,0.0023209843022731712,0.128103 +- 0.002321,3
icr_ppo_ckpt36,de,14,0.15543230122368493,0.003046576683648175,0.155432 +- 0.003047,3
icr_ppo_ckpt36,de,15,0.13694207572278388,0.0025608361654069055,0.136942 +- 0.002561,3
icr_ppo_ckpt36,de,16,0.15708889690163103,0.002266388582710645,0.157089 +- 0.002266,3
icr_ppo_ckpt36,de,17,0.17900186462417264,0.002417908021513612,0.179002 +- 0.002418,3
icr_ppo_ckpt36,de,18,0.2229490367600289,0.003103830295538791,0.222949 +- 0.003104,3
icr_ppo_ckpt36,de,19,0.22827207397684002,0.0028850084744318077,0.228272 +- 0.002885,3
icr_ppo_ckpt36,de,20,0.25214082787171377,0.0034168237504983517,0.252141 +- 0.003417,3
icr_ppo_ckpt36,de,21,0.25894766068786274,0.00433972385304958,0.258948 +- 0.004340,3
icr_ppo_ckpt36,de,22,0.2752138786050488,0.004376866540742827,0.275214 +- 0.004377,3
icr_ppo_ckpt36,de,23,0.324499318260404,0.004694930093190421,0.324499 +- 0.004695,3
icr_ppo_ckpt36,de,24,0.3764817049854388,0.0064579170964547085,0.376482 +- 0.006458,3
icr_ppo_ckpt36,de,25,0.4028964127732578,0.006876164862348109,0.402896 +- 0.006876,3
icr_ppo_ckpt36,de,26,0.4544025829764176,0.00833515706247621,0.454403 +- 0.008335,3
icr_ppo_ckpt36,de,27,0.4757383692256532,0.008526972878415957,0.475738 +- 0.008527,3
icr_ppo_ckpt36,de,28,0.48717698005038407,0.008637662256932303,0.487177 +- 0.008638,3
icr_ppo_ckpt36,de,29,0.4756178190618857,0.008103474996122025,0.475618 +- 0.008103,3
icr_ppo_ckpt36,de,30,0.4727295982732985,0.006576971712328288,0.472730 +- 0.006577,3
icr_ppo_ckpt36,de,31,0.4286793053324845,0.003129428393100918,0.428679 +- 0.003129,3
icr_ppo_ckpt36,es,0,0.3417927822371608,0.00435644899171529,0.341793 +- 0.004356,3
icr_ppo_ckpt36,es,1,0.15464197772928887,0.004215753641774766,0.154642 +- 0.004216,3
icr_ppo_ckpt36,es,2,0.13308855825628427,0.0038193794846148174,0.133089 +- 0.003819,3
icr_ppo_ckpt36,es,3,0.11734772505851247,0.00341656014205407,0.117348 +- 0.003417,3
icr_ppo_ckpt36,es,4,0.11579485993986352,0.0025006566914251523,0.115795 +- 0.002501,3
icr_ppo_ckpt36,es,5,0.11725007502940936,0.0018446621626698357,0.117250 +- 0.001845,3
icr_ppo_ckpt36,es,6,0.11882011035580119,0.001916422352760402,0.118820 +- 0.001916,3
icr_ppo_ckpt36,es,7,0.10292167494992037,0.0011220549601177248,0.102922 +- 0.001122,3
icr_ppo_ckpt36,es,8,0.0901939612029791,0.00066922285478488,0.090194 +- 0.000669,3
icr_ppo_ckpt36,es,9,0.09221622822230817,0.0006974330737305273,0.092216 +- 0.000697,3
icr_ppo_ckpt36,es,10,0.09911089534799904,0.0009523404291097265,0.099111 +- 0.000952,3
icr_ppo_ckpt36,es,11,0.09963365024585386,0.0007256950723032293,0.099634 +- 0.000726,3
icr_ppo_ckpt36,es,12,0.08460619924074185,0.0005062717819775103,0.084606 +- 0.000506,3
icr_ppo_ckpt36,es,13,0.08872649646397714,0.0003762253400210186,0.088726 +- 0.000376,3
icr_ppo_ckpt36,es,14,0.10505857803474185,0.00047876725795635073,0.105059 +- 0.000479,3
icr_ppo_ckpt36,es,15,0.09550545133099943,0.0005662683622600671,0.095505 +- 0.000566,3
icr_ppo_ckpt36,es,16,0.11320697066130563,0.00036086249100113904,0.113207 +- 0.000361,3
icr_ppo_ckpt36,es,17,0.13542404180052398,0.0004530460188740814,0.135424 +- 0.000453,3
icr_ppo_ckpt36,es,18,0.1655909573598732,0.0006046007171503156,0.165591 +- 0.000605,3
icr_ppo_ckpt36,es,19,0.18018729812720927,0.001307098580587768,0.180187 +- 0.001307,3
icr_ppo_ckpt36,es,20,0.20439102768702652,0.0010664931777786947,0.204391 +- 0.001066,3
icr_ppo_ckpt36,es,21,0.20086625908081035,0.0010663975794154654,0.200866 +- 0.001066,3
icr_ppo_ckpt36,es,22,0.21362794445803426,0.0012341463146722644,0.213628 +- 0.001234,3
icr_ppo_ckpt36,es,23,0.23630666354499058,0.0016653788752005727,0.236307 +- 0.001665,3
icr_ppo_ckpt36,es,24,0.3160232985014907,0.0014646399687064978,0.316023 +- 0.001465,3
icr_ppo_ckpt36,es,25,0.3391316260837123,0.0015286748332918512,0.339132 +- 0.001529,3
icr_ppo_ckpt36,es,26,0.41965760033713523,0.0015035511652969347,0.419658 +- 0.001504,3
icr_ppo_ckpt36,es,27,0.45097416920029526,0.0020319096624502055,0.450974 +- 0.002032,3
icr_ppo_ckpt36,es,28,0.4627043693011733,0.0023514027535555602,0.462704 +- 0.002351,3
icr_ppo_ckpt36,es,29,0.46469279058524476,0.002118130105437589,0.464693 +- 0.002118,3
icr_ppo_ckpt36,es,30,0.47374707486660367,0.002521357989209215,0.473747 +- 0.002521,3
icr_ppo_ckpt36,es,31,0.4153829153850406,0.0038135649361640917,0.415383 +- 0.003814,3
icr_ppo_ckpt36,fr,0,0.3823889864521283,0.012362591475983509,0.382389 +- 0.012363,3
icr_ppo_ckpt36,fr,1,0.20321946728791307,0.008285011015707345,0.203219 +- 0.008285,3
icr_ppo_ckpt36,fr,2,0.17759726515262925,0.007957149592475276,0.177597 +- 0.007957,3
icr_ppo_ckpt36,fr,3,0.15365451926712592,0.007065635353372958,0.153655 +- 0.007066,3
icr_ppo_ckpt36,fr,4,0.14489032143945568,0.00616155226201687,0.144890 +- 0.006162,3
icr_ppo_ckpt36,fr,5,0.14268326583956392,0.005541414834420723,0.142683 +- 0.005541,3
icr_ppo_ckpt36,fr,6,0.14524013393323032,0.005129572034915479,0.145240 +- 0.005130,3
icr_ppo_ckpt36,fr,7,0.12493595692143636,0.0038691070046854843,0.124936 +- 0.003869,3
icr_ppo_ckpt36,fr,8,0.10932020325547259,0.0029959371051055694,0.109320 +- 0.002996,3
icr_ppo_ckpt36,fr,9,0.11179260204167459,0.0030199058464713932,0.111793 +- 0.003020,3
icr_ppo_ckpt36,fr,10,0.11721822341671344,0.003250178662773856,0.117218 +- 0.003250,3
icr_ppo_ckpt36,fr,11,0.11792249423011539,0.003516528456224924,0.117922 +- 0.003517,3
icr_ppo_ckpt36,fr,12,0.10087158854372931,0.002940765986305949,0.100872 +- 0.002941,3
icr_ppo_ckpt36,fr,13,0.10363426773961103,0.0026135133584662606,0.103634 +- 0.002614,3
icr_ppo_ckpt36,fr,14,0.12149188505631522,0.003108956491983968,0.121492 +- 0.003109,3
icr_ppo_ckpt36,fr,15,0.1104960608288979,0.0026720154347371996,0.110496 +- 0.002672,3
icr_ppo_ckpt36,fr,16,0.131087286418147,0.0027784778785343214,0.131087 +- 0.002778,3
icr_ppo_ckpt36,fr,17,0.16308183780443727,0.002846241498370071,0.163082 +- 0.002846,3
icr_ppo_ckpt36,fr,18,0.19114011958522256,0.003110792170692286,0.191140 +- 0.003111,3
icr_ppo_ckpt36,fr,19,0.21512832737047088,0.0030970677504806262,0.215128 +- 0.003097,3
icr_ppo_ckpt36,fr,20,0.23306509531646433,0.0035754580864348646,0.233065 +- 0.003575,3
icr_ppo_ckpt36,fr,21,0.24799912646755662,0.004004631889332157,0.247999 +- 0.004005,3
icr_ppo_ckpt36,fr,22,0.2584385501096253,0.003919241846013557,0.258439 +- 0.003919,3
icr_ppo_ckpt36,fr,23,0.28880823830027846,0.0046311647017037655,0.288808 +- 0.004631,3
icr_ppo_ckpt36,fr,24,0.35800380944972376,0.005557733812548,0.358004 +- 0.005558,3
icr_ppo_ckpt36,fr,25,0.37143400294288015,0.00531448610884719,0.371434 +- 0.005314,3
icr_ppo_ckpt36,fr,26,0.48019623791271593,0.006243032374358156,0.480196 +- 0.006243,3
icr_ppo_ckpt36,fr,27,0.4957948290420248,0.00561388375229445,0.495795 +- 0.005614,3
icr_ppo_ckpt36,fr,28,0.49819579561422384,0.005469133827606104,0.498196 +- 0.005469,3
icr_ppo_ckpt36,fr,29,0.49452630750707927,0.005174528716907377,0.494526 +- 0.005175,3
icr_ppo_ckpt36,fr,30,0.4881237071150484,0.00355250155288246,0.488124 +- 0.003553,3
icr_ppo_ckpt36,fr,31,0.43719687228115284,0.0037664170285402836,0.437197 +- 0.003766,3
icr_ppo_ckpt36,ru,0,0.3307240895642225,0.006700940568304203,0.330724 +- 0.006701,3
icr_ppo_ckpt36,ru,1,0.1530809607484256,0.0014718890699303335,0.153081 +- 0.001472,3
icr_ppo_ckpt36,ru,2,0.1401970025058865,0.0017294013263011762,0.140197 +- 0.001729,3
icr_ppo_ckpt36,ru,3,0.1269543148251127,0.0017307218546766374,0.126954 +- 0.001731,3
icr_ppo_ckpt36,ru,4,0.12023947505010267,0.001752971818590796,0.120239 +- 0.001753,3
icr_ppo_ckpt36,ru,5,0.12821900250070767,0.002235982936024742,0.128219 +- 0.002236,3
icr_ppo_ckpt36,ru,6,0.11966148452138721,0.001974035062613854,0.119661 +- 0.001974,3
icr_ppo_ckpt36,ru,7,0.11022712348543863,0.0022629392822388107,0.110227 +- 0.002263,3
icr_ppo_ckpt36,ru,8,0.10049280168788868,0.0024169295097455578,0.100493 +- 0.002417,3
icr_ppo_ckpt36,ru,9,0.10608462635254909,0.0023592169616965405,0.106085 +- 0.002359,3
icr_ppo_ckpt36,ru,10,0.11020029037331773,0.0023073749359789,0.110200 +- 0.002307,3
icr_ppo_ckpt36,ru,11,0.10884259199537909,0.00221164267899932,0.108843 +- 0.002212,3
icr_ppo_ckpt36,ru,12,0.09871634639348174,0.0018627250603924213,0.098716 +- 0.001863,3
icr_ppo_ckpt36,ru,13,0.09376530724648237,0.0021476524685018583,0.093765 +- 0.002148,3
icr_ppo_ckpt36,ru,14,0.11711672734295453,0.002350260932638064,0.117117 +- 0.002350,3
icr_ppo_ckpt36,ru,15,0.1005107099576,0.0023624470903653083,0.100511 +- 0.002362,3
icr_ppo_ckpt36,ru,16,0.12051962205632395,0.0030028306918092277,0.120520 +- 0.003003,3
icr_ppo_ckpt36,ru,17,0.13942660807337295,0.002844030474502869,0.139427 +- 0.002844,3
icr_ppo_ckpt36,ru,18,0.15613428204389118,0.003522639093851962,0.156134 +- 0.003523,3
icr_ppo_ckpt36,ru,19,0.16163688020449396,0.0036483865241967815,0.161637 +- 0.003648,3
icr_ppo_ckpt36,ru,20,0.17684746353061104,0.004036683171061292,0.176847 +- 0.004037,3
icr_ppo_ckpt36,ru,21,0.1762573813798621,0.0032102578724629172,0.176257 +- 0.003210,3
icr_ppo_ckpt36,ru,22,0.20573500300099992,0.003810795015091135,0.205735 +- 0.003811,3
icr_ppo_ckpt36,ru,23,0.21014352253624557,0.003953066810988662,0.210144 +- 0.003953,3
icr_ppo_ckpt36,ru,24,0.2597107304356807,0.004566157883535695,0.259711 +- 0.004566,3
icr_ppo_ckpt36,ru,25,0.2579614322119812,0.004558514257213382,0.257961 +- 0.004559,3
icr_ppo_ckpt36,ru,26,0.300212690109119,0.00512403968115216,0.300213 +- 0.005124,3
icr_ppo_ckpt36,ru,27,0.35988436604770296,0.005970375047956777,0.359884 +- 0.005970,3
icr_ppo_ckpt36,ru,28,0.3586468873650559,0.006195548385808094,0.358647 +- 0.006196,3
icr_ppo_ckpt36,ru,29,0.3523464503483815,0.006356946551095497,0.352346 +- 0.006357,3
icr_ppo_ckpt36,ru,30,0.3788024058255117,0.006652604703352834,0.378802 +- 0.006653,3
icr_ppo_ckpt36,ru,31,0.33898684154982,0.00504761815964119,0.338987 +- 0.005048,3
icr_reinforce,de,0,0.3990158529445963,0.006427968580187937,0.399016 +- 0.006428,3
icr_reinforce,de,1,0.2246833343057537,0.008189648049827273,0.224683 +- 0.008190,3
icr_reinforce,de,2,0.19070459420435434,0.0070637042002341275,0.190705 +- 0.007064,3
icr_reinforce,de,3,0.17463769791858416,0.005739527975983015,0.174638 +- 0.005740,3
icr_reinforce,de,4,0.16470925536156594,0.004851246324289993,0.164709 +- 0.004851,3
icr_reinforce,de,5,0.17640764060438632,0.004670014264795821,0.176408 +- 0.004670,3
icr_reinforce,de,6,0.17275573102953573,0.004270194799065802,0.172756 +- 0.004270,3
icr_reinforce,de,7,0.1574117371482769,0.0026777298135110747,0.157412 +- 0.002678,3
icr_reinforce,de,8,0.13730342079308835,0.0021430189465405087,0.137303 +- 0.002143,3
icr_reinforce,de,9,0.14090604208641372,0.00228494995013249,0.140906 +- 0.002285,3
icr_reinforce,de,10,0.14836204169484835,0.0026295410703080454,0.148362 +- 0.002630,3
icr_reinforce,de,11,0.14392821328624777,0.002570944277198356,0.143928 +- 0.002571,3
icr_reinforce,de,12,0.13325816250285374,0.0018667310735745357,0.133258 +- 0.001867,3
icr_reinforce,de,13,0.1275462490930826,0.0021957863752145187,0.127546 +- 0.002196,3
icr_reinforce,de,14,0.1555748213089811,0.0029417897111661314,0.155575 +- 0.002942,3
icr_reinforce,de,15,0.13724497318532522,0.0024304049274111277,0.137245 +- 0.002430,3
icr_reinforce,de,16,0.1582317536711781,0.0021533481235014823,0.158232 +- 0.002153,3
icr_reinforce,de,17,0.1791765105763171,0.002223062332399093,0.179177 +- 0.002223,3
icr_reinforce,de,18,0.22363995279791277,0.002888106570581916,0.223640 +- 0.002888,3
icr_reinforce,de,19,0.22854550928851466,0.0026567358628598894,0.228546 +- 0.002657,3
icr_reinforce,de,20,0.25215274641203056,0.0031987924977578018,0.252153 +- 0.003199,3
icr_reinforce,de,21,0.25870809206210943,0.0041009825168707185,0.258708 +- 0.004101,3
icr_reinforce,de,22,0.27449916774326755,0.004095663490935086,0.274499 +- 0.004096,3
icr_reinforce,de,23,0.3245078347351973,0.004439946417200518,0.324508 +- 0.004440,3
icr_reinforce,de,24,0.3752092965211359,0.0060860078341087006,0.375209 +- 0.006086,3
icr_reinforce,de,25,0.40152755525621264,0.006541649023936623,0.401528 +- 0.006542,3
icr_reinforce,de,26,0.4533543216265634,0.007976997333200215,0.453354 +- 0.007977,3
icr_reinforce,de,27,0.4750980067887456,0.008128840044495749,0.475098 +- 0.008129,3
icr_reinforce,de,28,0.4872324800371916,0.008288118301634948,0.487232 +- 0.008288,3
icr_reinforce,de,29,0.4777726777030049,0.007847342843530834,0.477773 +- 0.007847,3
icr_reinforce,de,30,0.4755852470593188,0.0062701827707330625,0.475585 +- 0.006270,3
icr_reinforce,de,31,0.4403266837667739,0.0031466809335589665,0.440327 +- 0.003147,3
icr_reinforce,es,0,0.3420184213262733,0.004309414500305055,0.342018 +- 0.004309,3
icr_reinforce,es,1,0.15431654547606985,0.0041977949434339745,0.154317 +- 0.004198,3
icr_reinforce,es,2,0.13277650128232354,0.0038033989530644467,0.132777 +- 0.003803,3
icr_reinforce,es,3,0.11715180320870806,0.0034263373396031666,0.117152 +- 0.003426,3
icr_reinforce,es,4,0.11502812572976995,0.002479540913091431,0.115028 +- 0.002480,3
icr_reinforce,es,5,0.11661917063672991,0.0018352249148720528,0.116619 +- 0.001835,3
icr_reinforce,es,6,0.11909991806861935,0.001903512741682051,0.119100 +- 0.001904,3
icr_reinforce,es,7,0.10407999593962232,0.0011011866953837385,0.104080 +- 0.001101,3
icr_reinforce,es,8,0.09154651304738755,0.0006354009099274081,0.091547 +- 0.000635,3
icr_reinforce,es,9,0.09343770195936398,0.0006639976654748056,0.093438 +- 0.000664,3
icr_reinforce,es,10,0.10016100386032291,0.0009363978124226715,0.100161 +- 0.000936,3
icr_reinforce,es,11,0.10052871504235689,0.0006788707039530917,0.100529 +- 0.000679,3
icr_reinforce,es,12,0.08519738250742288,0.0004401651225752224,0.085197 +- 0.000440,3
icr_reinforce,es,13,0.08804212205904115,0.00029616717477278393,0.088042 +- 0.000296,3
icr_reinforce,es,14,0.10591561778224112,0.0004896473122271102,0.105916 +- 0.000490,3
icr_reinforce,es,15,0.09584790502922559,0.0005181686577885535,0.095848 +- 0.000518,3
icr_reinforce,es,16,0.1147001578533472,0.0003314543843380766,0.114700 +- 0.000331,3
icr_reinforce,es,17,0.13579668174503454,0.00033720872923100834,0.135797 +- 0.000337,3
icr_reinforce,es,18,0.1658889715100566,0.0005899298248465065,0.165889 +- 0.000590,3
icr_reinforce,es,19,0.18063014922425083,0.0012855102830615593,0.180630 +- 0.001286,3
icr_reinforce,es,20,0.20464709235563525,0.001171975117749642,0.204647 +- 0.001172,3
