model,language,layer,mean,std,mean_pm_std,n
icr_npo_ckpt10,de,29,0.08139952402352264,0.015952216978359558,0.081400 +- 0.015952,3
icr_npo_ckpt10,de,30,0.0898851380715259,0.010697311703910715,0.089885 +- 0.010697,3
icr_npo_ckpt10,de,31,0.16857047414123738,0.006013436248430871,0.168570 +- 0.006013,3
icr_npo_ckpt10,es,0,-0.02453008808999872,0.012163807981800686,-0.024530 +- 0.012164,3
icr_npo_ckpt10,es,1,-0.22634974310827718,0.01931969316147891,-0.226350 +- 0.019320,3
icr_npo_ckpt10,es,2,-0.12689202613139403,0.022538082935353792,-0.126892 +- 0.022538,3
icr_npo_ckpt10,es,3,0.06222037645051805,0.028120397299503587,0.062220 +- 0.028120,3
icr_npo_ckpt10,es,4,0.14024443531532896,0.03179346371115917,0.140244 +- 0.031793,3
icr_npo_ckpt10,es,5,0.17564478488442412,0.034146531704597256,0.175645 +- 0.034147,3
icr_npo_ckpt10,es,6,0.19549937742286322,0.03177889858145891,0.195499 +- 0.031779,3
icr_npo_ckpt10,es,7,0.21895506463955358,0.030368686635269954,0.218955 +- 0.030369,3
icr_npo_ckpt10,es,8,0.2404077053057624,0.02971141852042739,0.240408 +- 0.029711,3
icr_npo_ckpt10,es,9,0.23805306236352414,0.028048686072339565,0.238053 +- 0.028049,3
icr_npo_ckpt10,es,10,0.23223547839112077,0.02596206005633313,0.232235 +- 0.025962,3
icr_npo_ckpt10,es,11,0.21315044428060773,0.025995065783922463,0.213150 +- 0.025995,3
icr_npo_ckpt10,es,12,0.21164458247218154,0.023916524957993932,0.211645 +- 0.023917,3
icr_npo_ckpt10,es,13,0.2577087808209861,0.02516176250822902,0.257709 +- 0.025162,3
icr_npo_ckpt10,es,14,0.26616176337377695,0.025778699345626044,0.266162 +- 0.025779,3
icr_npo_ckpt10,es,15,0.3264632647788344,0.026087128381661794,0.326463 +- 0.026087,3
icr_npo_ckpt10,es,16,0.3259516421828079,0.025449905013696164,0.325952 +- 0.025450,3
icr_npo_ckpt10,es,17,0.33813973013476717,0.025112949995454076,0.338140 +- 0.025113,3
icr_npo_ckpt10,es,18,0.3284257590067675,0.02415240028652466,0.328426 +- 0.024152,3
icr_npo_ckpt10,es,19,0.31885977395560344,0.023532853571282725,0.318860 +- 0.023533,3
icr_npo_ckpt10,es,20,0.3041423752543241,0.022652140289463985,0.304142 +- 0.022652,3
icr_npo_ckpt10,es,21,0.3174979753683591,0.02220187902509952,0.317498 +- 0.022202,3
icr_npo_ckpt10,es,22,0.3165309813692251,0.02227342066512421,0.316531 +- 0.022273,3
icr_npo_ckpt10,es,23,0.3030800594102541,0.021198610724325346,0.303080 +- 0.021199,3
icr_npo_ckpt10,es,24,0.24866840645665877,0.01772841380818039,0.248668 +- 0.017728,3
icr_npo_ckpt10,es,25,0.22657080995168039,0.01648860183423661,0.226571 +- 0.016489,3
icr_npo_ckpt10,es,26,0.15663893284160682,0.013814650625694001,0.156639 +- 0.013815,3
icr_npo_ckpt10,es,27,0.12057505112952438,0.010968322997356544,0.120575 +- 0.010968,3
icr_npo_ckpt10,es,28,0.09748744887852932,0.009467239141610807,0.097487 +- 0.009467,3
icr_npo_ckpt10,es,29,0.09464108777427624,0.010183219679830605,0.094641 +- 0.010183,3
icr_npo_ckpt10,es,30,0.09158149837391351,0.010127149405761178,0.091581 +- 0.010127,3
icr_npo_ckpt10,es,31,0.18826438034702472,0.01012500681770115,0.188264 +- 0.010125,3
icr_npo_ckpt10,fr,0,-0.02715827986679261,0.009443556215811846,-0.027158 +- 0.009444,3
icr_npo_ckpt10,fr,1,-0.21761207149370385,0.015480013108326343,-0.217612 +- 0.015480,3
icr_npo_ckpt10,fr,2,-0.12595242994635078,0.01515926115447832,-0.125952 +- 0.015159,3
icr_npo_ckpt10,fr,3,0.04590297630536055,0.017284911773524685,0.045903 +- 0.017285,3
icr_npo_ckpt10,fr,4,0.12416243200288941,0.018545754452524845,0.124162 +- 0.018546,3
icr_npo_ckpt10,fr,5,0.15956129959255957,0.021181115131594885,0.159561 +- 0.021181,3
icr_npo_ckpt10,fr,6,0.1803618286741009,0.02009055181704902,0.180362 +- 0.020091,3
icr_npo_ckpt10,fr,7,0.20416639531667957,0.01963721420616232,0.204166 +- 0.019637,3
icr_npo_ckpt10,fr,8,0.22662375898779624,0.01999061773865087,0.226624 +- 0.019991,3
icr_npo_ckpt10,fr,9,0.22479568870287295,0.019435777551238726,0.224796 +- 0.019436,3
icr_npo_ckpt10,fr,10,0.2197144169381519,0.017904164058530868,0.219714 +- 0.017904,3
icr_npo_ckpt10,fr,11,0.20077073655335,0.01786993112464525,0.200771 +- 0.017870,3
icr_npo_ckpt10,fr,12,0.19835953098299564,0.01718469487261124,0.198360 +- 0.017185,3
icr_npo_ckpt10,fr,13,0.2451368689324645,0.020452689814566626,0.245137 +- 0.020453,3
icr_npo_ckpt10,fr,14,0.2532146779130725,0.020023468097208546,0.253215 +- 0.020023,3
icr_npo_ckpt10,fr,15,0.31408436520457,0.02189551282812865,0.314084 +- 0.021896,3
icr_npo_ckpt10,fr,16,0.3111062878801761,0.021332457470044714,0.311106 +- 0.021332,3
icr_npo_ckpt10,fr,17,0.3182893801728906,0.02124424697658261,0.318289 +- 0.021244,3
icr_npo_ckpt10,fr,18,0.3097063535943479,0.02057565327062023,0.309706 +- 0.020576,3
icr_npo_ckpt10,fr,19,0.2962650133863479,0.01945159737918589,0.296265 +- 0.019452,3
icr_npo_ckpt10,fr,20,0.28451181808427756,0.018974547822449724,0.284512 +- 0.018975,3
icr_npo_ckpt10,fr,21,0.28698577001585396,0.01912882160558243,0.286986 +- 0.019129,3
icr_npo_ckpt10,fr,22,0.2868050802481153,0.020428535101609996,0.286805 +- 0.020429,3
icr_npo_ckpt10,fr,23,0.2699931299964023,0.02044464183727888,0.269993 +- 0.020445,3
icr_npo_ckpt10,fr,24,0.22586928216765018,0.021188048107366193,0.225869 +- 0.021188,3
icr_npo_ckpt10,fr,25,0.21159564721235372,0.021955907167756198,0.211596 +- 0.021956,3
icr_npo_ckpt10,fr,26,0.13404737664929114,0.02519278159241376,0.134047 +- 0.025193,3
icr_npo_ckpt10,fr,27,0.1144590139573142,0.022615997385028643,0.114459 +- 0.022616,3
icr_npo_ckpt10,fr,28,0.09990418697305127,0.025102662466984546,0.099904 +- 0.025103,3
icr_npo_ckpt10,fr,29,0.10327230449414203,0.019156198849249347,0.103272 +- 0.019156,3
icr_npo_ckpt10,fr,30,0.11120223600744995,0.0163702545584623,0.111202 +- 0.016370,3
icr_npo_ckpt10,fr,31,0.1809079768427228,0.010065860226304232,0.180908 +- 0.010066,3
icr_npo_ckpt10,ru,0,-0.04882674839595028,0.011310737868567388,-0.048827 +- 0.011311,3
icr_npo_ckpt10,ru,1,-0.22318628535230436,0.017788930928424308,-0.223186 +- 0.017789,3
icr_npo_ckpt10,ru,2,-0.14176408280740727,0.01840465314328564,-0.141764 +- 0.018405,3
icr_npo_ckpt10,ru,3,0.04018377737263643,0.0225725811498027,0.040184 +- 0.022573,3
icr_npo_ckpt10,ru,4,0.11871714673989223,0.026336544724915204,0.118717 +- 0.026337,3
icr_npo_ckpt10,ru,5,0.14791908846710045,0.028061262276392454,0.147919 +- 0.028061,3
icr_npo_ckpt10,ru,6,0.1714534796900378,0.02465816610878615,0.171453 +- 0.024658,3
icr_npo_ckpt10,ru,7,0.18865993413374216,0.02118071390766799,0.188660 +- 0.021181,3
icr_npo_ckpt10,ru,8,0.20635979513174874,0.021307143180555974,0.206360 +- 0.021307,3
icr_npo_ckpt10,ru,9,0.19749840176899516,0.020405519932998138,0.197498 +- 0.020406,3
icr_npo_ckpt10,ru,10,0.19245265094250624,0.01853994825605024,0.192453 +- 0.018540,3
icr_npo_ckpt10,ru,11,0.17168225349858401,0.018068138024181134,0.171682 +- 0.018068,3
icr_npo_ckpt10,ru,12,0.16629525964317188,0.015032027681118061,0.166295 +- 0.015032,3
icr_npo_ckpt10,ru,13,0.21368117718819646,0.01597137212830366,0.213681 +- 0.015971,3
icr_npo_ckpt10,ru,14,0.2182741225111623,0.015768208477638428,0.218274 +- 0.015768,3
icr_npo_ckpt10,ru,15,0.2795973203040242,0.01752324727284078,0.279597 +- 0.017523,3
icr_npo_ckpt10,ru,16,0.2760532500832025,0.017626610203787182,0.276053 +- 0.017627,3
icr_npo_ckpt10,ru,17,0.2897581097120007,0.018393821863084463,0.289758 +- 0.018394,3
icr_npo_ckpt10,ru,18,0.28570970659967365,0.01844906500068588,0.285710 +- 0.018449,3
icr_npo_ckpt10,ru,19,0.2806411861669724,0.01800779242448042,0.280641 +- 0.018008,3
icr_npo_ckpt10,ru,20,0.26961627084945194,0.017010784734602158,0.269616 +- 0.017011,3
icr_npo_ckpt10,ru,21,0.2813917573885922,0.018085117914725203,0.281392 +- 0.018085,3
icr_npo_ckpt10,ru,22,0.2700282042035136,0.01924878879618577,0.270028 +- 0.019249,3
icr_npo_ckpt10,ru,23,0.2655797796553664,0.019251036957243218,0.265580 +- 0.019251,3
icr_npo_ckpt10,ru,24,0.2319075197558316,0.017445711435033744,0.231908 +- 0.017446,3
icr_npo_ckpt10,ru,25,0.22726439187615138,0.01693429297964537,0.227264 +- 0.016934,3
icr_npo_ckpt10,ru,26,0.18806052901691553,0.014831522593763642,0.188061 +- 0.014832,3
icr_npo_ckpt10,ru,27,0.13513960492681906,0.009698901959602222,0.135140 +- 0.009699,3
icr_npo_ckpt10,ru,28,0.12498276760151397,0.009302958989337695,0.124983 +- 0.009303,3
icr_npo_ckpt10,ru,29,0.12998417763337056,0.010213760912608288,0.129984 +- 0.010214,3
icr_npo_ckpt10,ru,30,0.10919981338843032,0.00865771867407041,0.109200 +- 0.008658,3
icr_npo_ckpt10,ru,31,0.1883163479759672,0.015384892303981284,0.188316 +- 0.015385,3
icr_ppo_ckpt36,de,0,-0.035448396150441104,0.01102746315950774,-0.035448 +- 0.011027,3
icr_ppo_ckpt36,de,1,-0.22399718384535222,0.016523866482395427,-0.223997 +- 0.016524,3
icr_ppo_ckpt36,de,2,-0.13036210752858227,0.018279288165246262,-0.130362 +- 0.018279,3
icr_ppo_ckpt36,de,3,0.04049814930786949,0.019727815315870097,0.040498 +- 0.019728,3
icr_ppo_ckpt36,de,4,0.12233313558720196,0.0209118439782266,0.122333 +- 0.020912,3
icr_ppo_ckpt36,de,5,0.1520184312855615,0.020939894161308297,0.152018 +- 0.020940,3
icr_ppo_ckpt36,de,6,0.17461926828749816,0.018822387875148755,0.174619 +- 0.018822,3
icr_ppo_ckpt36,de,7,0.19627042744330492,0.01698297891350293,0.196270 +- 0.016983,3
icr_ppo_ckpt36,de,8,0.21894110195964472,0.017223022931079215,0.218941 +- 0.017223,3
icr_ppo_ckpt36,de,9,0.2160738519205312,0.016530490738599926,0.216074 +- 0.016530,3
icr_ppo_ckpt36,de,10,0.2094119207812088,0.014735577092619415,0.209412 +- 0.014736,3
icr_ppo_ckpt36,de,11,0.19226284506240748,0.015222279030025519,0.192263 +- 0.015222,3
icr_ppo_ckpt36,de,12,0.18851039199837477,0.014076986095718728,0.188510 +- 0.014077,3
icr_ppo_ckpt36,de,13,0.2343259178186747,0.015392170545057446,0.234326 +- 0.015392,3
icr_ppo_ckpt36,de,14,0.2364881061896064,0.015315180177376517,0.236488 +- 0.015315,3
icr_ppo_ckpt36,de,15,0.2944083747053296,0.015241993878743046,0.294408 +- 0.015242,3
icr_ppo_ckpt36,de,16,0.29328404395144664,0.01394185010602595,0.293284 +- 0.013942,3
icr_ppo_ckpt36,de,17,0.3028356969207896,0.013856313473059982,0.302836 +- 0.013856,3
icr_ppo_ckpt36,de,18,0.2855688366661205,0.013357392446925407,0.285569 +- 0.013357,3
icr_ppo_ckpt36,de,19,0.2822326069709495,0.013487081182759757,0.282233 +- 0.013487,3
icr_ppo_ckpt36,de,20,0.26656778940639114,0.013109731678709506,0.266568 +- 0.013110,3
icr_ppo_ckpt36,de,21,0.270868830542506,0.012901320534962091,0.270869 +- 0.012901,3
icr_ppo_ckpt36,de,22,0.26496488617497804,0.014956196701620513,0.264965 +- 0.014956,3
icr_ppo_ckpt36,de,23,0.23198135236683867,0.016992385854613545,0.231981 +- 0.016992,3
icr_ppo_ckpt36,de,24,0.1942189780761401,0.018464492016780753,0.194219 +- 0.018464,3
icr_ppo_ckpt36,de,25,0.1668924448133992,0.02082795207419383,0.166892 +- 0.020828,3
icr_ppo_ckpt36,de,26,0.120090640503275,0.02235396766188055,0.120091 +- 0.022354,3
icr_ppo_ckpt36,de,27,0.09636456571184826,0.018645238165038165,0.096365 +- 0.018645,3
icr_ppo_ckpt36,de,28,0.07221269302167264,0.020844707115203157,0.072213 +- 0.020845,3
icr_ppo_ckpt36,de,29,0.07681701244074397,0.016991750878343034,0.076817 +- 0.016992,3
icr_ppo_ckpt36,de,30,0.08637309825251645,0.011419587173476246,0.086373 +- 0.011420,3
icr_ppo_ckpt36,de,31,0.17432885015634295,0.006286245621422733,0.174329 +- 0.006286,3
icr_ppo_ckpt36,es,0,-0.02426297509388811,0.012204146562149177,-0.024263 +- 0.012204,3
icr_ppo_ckpt36,es,1,-0.2263040323048298,0.019323000528715505,-0.226304 +- 0.019323,3
icr_ppo_ckpt36,es,2,-0.1268461016392277,0.022574070996751273,-0.126846 +- 0.022574,3
icr_ppo_ckpt36,es,3,0.06280227113766465,0.028173938991577517,0.062802 +- 0.028174,3
icr_ppo_ckpt36,es,4,0.14056877101231355,0.0318156120661282,0.140569 +- 0.031816,3
icr_ppo_ckpt36,es,5,0.17516845612128057,0.034129724651611584,0.175168 +- 0.034130,3
icr_ppo_ckpt36,es,6,0.19507681459827905,0.03178278162764999,0.195077 +- 0.031783,3
icr_ppo_ckpt36,es,7,0.21946765436429402,0.03039377893366645,0.219468 +- 0.030394,3
icr_ppo_ckpt36,es,8,0.24027372451032486,0.0297633393289983,0.240274 +- 0.029763,3
icr_ppo_ckpt36,es,9,0.23806680642226993,0.028096726510220837,0.238067 +- 0.028097,3
icr_ppo_ckpt36,es,10,0.23208552771651295,0.02601433574475368,0.232086 +- 0.026014,3
icr_ppo_ckpt36,es,11,0.21339962597179044,0.02604345931181925,0.213400 +- 0.026043,3
icr_ppo_ckpt36,es,12,0.21211199653627938,0.02397462739898167,0.212112 +- 0.023975,3
icr_ppo_ckpt36,es,13,0.2583099405586496,0.02526203359302669,0.258310 +- 0.025262,3
icr_ppo_ckpt36,es,14,0.26690600752465016,0.02589277854447992,0.266906 +- 0.025893,3
icr_ppo_ckpt36,es,15,0.3279186088003818,0.02624908178205136,0.327919 +- 0.026249,3
icr_ppo_ckpt36,es,16,0.32751519186151,0.02570040214101172,0.327515 +- 0.025700,3
icr_ppo_ckpt36,es,17,0.33952314409355666,0.025386065795006282,0.339523 +- 0.025386,3
icr_ppo_ckpt36,es,18,0.32965156211254837,0.024416285739510723,0.329652 +- 0.024416,3
icr_ppo_ckpt36,es,19,0.3203598810733953,0.02384595386360564,0.320360 +- 0.023846,3
icr_ppo_ckpt36,es,20,0.3054431266804584,0.022960786971331054,0.305443 +- 0.022961,3
icr_ppo_ckpt36,es,21,0.3177263311896905,0.02248794303137711,0.317726 +- 0.022488,3
icr_ppo_ckpt36,es,22,0.31609371351711607,0.022486834091798354,0.316094 +- 0.022487,3
icr_ppo_ckpt36,es,23,0.30222352275197534,0.021357756559546623,0.302224 +- 0.021358,3
icr_ppo_ckpt36,es,24,0.2469661471560173,0.017823858899389755,0.246966 +- 0.017824,3
icr_ppo_ckpt36,es,25,0.22429027719169675,0.01652057751664322,0.224290 +- 0.016521,3
icr_ppo_ckpt36,es,26,0.15350491814897196,0.013792158429040764,0.153505 +- 0.013792,3
icr_ppo_ckpt36,es,27,0.11756751024431719,0.010954807571284154,0.117568 +- 0.010955,3
icr_ppo_ckpt36,es,28,0.09343621653514565,0.009370915442416404,0.093436 +- 0.009371,3
icr_ppo_ckpt36,es,29,0.09021846250722557,0.009918174659125575,0.090218 +- 0.009918,3
icr_ppo_ckpt36,es,30,0.08828624668758239,0.009792957945064903,0.088286 +- 0.009793,3
icr_ppo_ckpt36,es,31,0.1942644061390507,0.01029507954385945,0.194264 +- 0.010295,3
icr_ppo_ckpt36,fr,0,-0.02686694869038864,0.009469316465584637,-0.026867 +- 0.009469,3
icr_ppo_ckpt36,fr,1,-0.2176931346715751,0.015520468272997261,-0.217693 +- 0.015520,3
icr_ppo_ckpt36,fr,2,-0.12603173662402323,0.015149379429212942,-0.126032 +- 0.015149,3
icr_ppo_ckpt36,fr,3,0.04648044170446144,0.01740176050842434,0.046480 +- 0.017402,3
icr_ppo_ckpt36,fr,4,0.12451991031751149,0.018655167784711813,0.124520 +- 0.018655,3
icr_ppo_ckpt36,fr,5,0.15902021145665235,0.02125052166031538,0.159020 +- 0.021251,3
icr_ppo_ckpt36,fr,6,0.1798786663809366,0.02017500583126123,0.179879 +- 0.020175,3
icr_ppo_ckpt36,fr,7,0.20460331847706226,0.01978650819099708,0.204603 +- 0.019787,3
icr_ppo_ckpt36,fr,8,0.22641429477292715,0.020182622456559374,0.226414 +- 0.020183,3
icr_ppo_ckpt36,fr,9,0.2247411900650215,0.019666042990422967,0.224741 +- 0.019666,3
icr_ppo_ckpt36,fr,10,0.2195009446943133,0.01814809443814284,0.219501 +- 0.018148,3
icr_ppo_ckpt36,fr,11,0.20097346100159916,0.0180878046773765,0.200973 +- 0.018088,3
icr_ppo_ckpt36,fr,12,0.1988100621237081,0.017381314847911878,0.198810 +- 0.017381,3
icr_ppo_ckpt36,fr,13,0.2457600328757565,0.020701308024409993,0.245760 +- 0.020701,3
icr_ppo_ckpt36,fr,14,0.2539578058191755,0.020257757411669654,0.253958 +- 0.020258,3
icr_ppo_ckpt36,fr,15,0.31559175746140844,0.022169189149688774,0.315592 +- 0.022169,3
icr_ppo_ckpt36,fr,16,0.31276263509459507,0.021622599530412602,0.312763 +- 0.021623,3
icr_ppo_ckpt36,fr,17,0.319509782701268,0.02154393269971387,0.319510 +- 0.021544,3
icr_ppo_ckpt36,fr,18,0.31078589480153307,0.020849692758621127,0.310786 +- 0.020850,3
icr_ppo_ckpt36,fr,19,0.29766255477850856,0.019756233419072386,0.297663 +- 0.019756,3
icr_ppo_ckpt36,fr,20,0.2855513576590545,0.01926343240570611,0.285551 +- 0.019263,3
icr_ppo_ckpt36,fr,21,0.2871657352862212,0.019365421208901192,0.287166 +- 0.019365,3
icr_ppo_ckpt36,fr,22,0.28636237921684243,0.020622243746459806,0.286362 +- 0.020622,3
icr_ppo_ckpt36,fr,23,0.2690065188865567,0.02063084832840985,0.269007 +- 0.020631,3
icr_ppo_ckpt36,fr,24,0.22410756134940152,0.02148566572008379,0.224108 +- 0.021486,3
icr_ppo_ckpt36,fr,25,0.20914988056399111,0.02235172180921259,0.209150 +- 0.022352,3
icr_ppo_ckpt36,fr,26,0.13162416767310145,0.026060603810939383,0.131624 +- 0.026061,3
icr_ppo_ckpt36,fr,27,0.11140763686501108,0.023795066238741065,0.111408 +- 0.023795,3
icr_ppo_ckpt36,fr,28,0.09572167247208632,0.026497278766804,0.095722 +- 0.026497,3
icr_ppo_ckpt36,fr,29,0.09912464888617319,0.020471393767495353,0.099125 +- 0.020471,3
icr_ppo_ckpt36,fr,30,0.10794813170853991,0.017122018277151624,0.107948 +- 0.017122,3
icr_ppo_ckpt36,fr,31,0.18527999637690099,0.010284186008735267,0.185280 +- 0.010284,3
icr_ppo_ckpt36,ru,0,-0.04870363180797155,0.01136857704721881,-0.048704 +- 0.011369,3
icr_ppo_ckpt36,ru,1,-0.22315976626290046,0.01780927249175101,-0.223160 +- 0.017809,3
icr_ppo_ckpt36,ru,2,-0.14181181534596538,0.01841900738402905,-0.141812 +- 0.018419,3
icr_ppo_ckpt36,ru,3,0.04048390409984317,0.022667820657567464,0.040484 +- 0.022668,3
icr_ppo_ckpt36,ru,4,0.11882686010385478,0.026392210057579416,0.118827 +- 0.026392,3
icr_ppo_ckpt36,ru,5,0.14703328965606946,0.028022952606149884,0.147033 +- 0.028023,3
icr_ppo_ckpt36,ru,6,0.17052469569517253,0.02473981743911038,0.170525 +- 0.024740,3
icr_ppo_ckpt36,ru,7,0.18869627899765237,0.02134452345228514,0.188696 +- 0.021345,3
icr_ppo_ckpt36,ru,8,0.20574853379126762,0.02148011675726063,0.205749 +- 0.021480,3
icr_ppo_ckpt36,ru,9,0.19712019730917696,0.02055212174409222,0.197120 +- 0.020552,3
icr_ppo_ckpt36,ru,10,0.19194790721443722,0.018684668592404724,0.191948 +- 0.018685,3
icr_ppo_ckpt36,ru,11,0.17162923511747244,0.018209411206458796,0.171629 +- 0.018209,3
icr_ppo_ckpt36,ru,12,0.16658295174618298,0.015153292865808594,0.166583 +- 0.015153,3
icr_ppo_ckpt36,ru,13,0.21432363594233092,0.016179502709226325,0.214324 +- 0.016180,3
icr_ppo_ckpt36,ru,14,0.21910896281734252,0.01599360512916237,0.219109 +- 0.015994,3
icr_ppo_ckpt36,ru,15,0.2812195920398196,0.017786325562032804,0.281220 +- 0.017786,3
icr_ppo_ckpt36,ru,16,0.2777261747321237,0.017923597882524275,0.277726 +- 0.017924,3
icr_ppo_ckpt36,ru,17,0.29104132956744927,0.018690347794104303,0.291041 +- 0.018690,3
icr_ppo_ckpt36,ru,18,0.2867523045680478,0.018696335954697847,0.286752 +- 0.018696,3
icr_ppo_ckpt36,ru,19,0.2817509751573533,0.01828359337181056,0.281751 +- 0.018284,3
icr_ppo_ckpt36,ru,20,0.27025229719768407,0.017258883267897623,0.270252 +- 0.017259,3
icr_ppo_ckpt36,ru,21,0.28080073160653174,0.018320355901361576,0.280801 +- 0.018320,3
icr_ppo_ckpt36,ru,22,0.26882598845288513,0.01941524047826004,0.268826 +- 0.019415,3
icr_ppo_ckpt36,ru,23,0.2636091751257029,0.019321059544883064,0.263609 +- 0.019321,3
icr_ppo_ckpt36,ru,24,0.22860158418262072,0.017331967189561478,0.228602 +- 0.017332,3
icr_ppo_ckpt36,ru,25,0.22318817379536154,0.01673888484363965,0.223188 +- 0.016739,3
icr_ppo_ckpt36,ru,26,0.18340427298448256,0.014329056445875081,0.183404 +- 0.014329,3
icr_ppo_ckpt36,ru,27,0.12972383221859798,0.009031420880548417,0.129724 +- 0.009031,3
icr_ppo_ckpt36,ru,28,0.11851321439766416,0.008450234334271021,0.118513 +- 0.008450,3
icr_ppo_ckpt36,ru,29,0.12213735991986219,0.009260705241690101,0.122137 +- 0.009261,3
icr_ppo_ckpt36,ru,30,0.10493001088628519,0.00798503054961265,0.104930 +- 0.007985,3
icr_ppo_ckpt36,ru,31,0.1990763645900064,0.015586751757351249,0.199076 +- 0.015587,3
icr_reinforce,de,0,-0.03564635416921244,0.011096152206687025,-0.035646 +- 0.011096,3
icr_reinforce,de,1,-0.22418493287000876,0.01652607077569767,-0.224185 +- 0.016526,3
icr_reinforce,de,2,-0.12996607977431904,0.018383314196941735,-0.129966 +- 0.018383,3
icr_reinforce,de,3,0.03990708160909942,0.019714320854166394,0.039907 +- 0.019714,3
icr_reinforce,de,4,0.1222172090658945,0.020909688027908938,0.122217 +- 0.020910,3
icr_reinforce,de,5,0.15263949535121557,0.020941289355495732,0.152639 +- 0.020941,3
icr_reinforce,de,6,0.17509794334553394,0.018672585899743174,0.175098 +- 0.018673,3
icr_reinforce,de,7,0.1956048688403959,0.01680744206587239,0.195605 +- 0.016807,3
icr_reinforce,de,8,0.21905908058170098,0.016947595539708833,0.219059 +- 0.016948,3
icr_reinforce,de,9,0.21568284238233695,0.016194644116557137,0.215683 +- 0.016195,3
icr_reinforce,de,10,0.20905501015416927,0.014395669521355597,0.209055 +- 0.014396,3
icr_reinforce,de,11,0.19134015068486035,0.014928354926967265,0.191340 +- 0.014928,3
icr_reinforce,de,12,0.18680269854220194,0.013784964717095529,0.186803 +- 0.013785,3
icr_reinforce,de,13,0.23268888815245842,0.015072860984684718,0.232689 +- 0.015073,3
icr_reinforce,de,14,0.23461259523012473,0.015023788032855662,0.234613 +- 0.015024,3
icr_reinforce,de,15,0.2916849547191606,0.014933994558172325,0.291685 +- 0.014934,3
icr_reinforce,de,16,0.28995408728071675,0.01369387132358444,0.289954 +- 0.013694,3
icr_reinforce,de,17,0.30039349877950683,0.013635264693439137,0.300393 +- 0.013635,3
icr_reinforce,de,18,0.28373860024975833,0.013165463472155763,0.283739 +- 0.013165,3
icr_reinforce,de,19,0.280715015982159,0.013275474369432619,0.280715 +- 0.013275,3
icr_reinforce,de,20,0.265771269888176,0.012878212467883293,0.265771 +- 0.012878,3
icr_reinforce,de,21,0.2709619253473022,0.012634313956865935,0.270962 +- 0.012634,3
icr_reinforce,de,22,0.2663610987794039,0.01466239751422206,0.266361 +- 0.014662,3
icr_reinforce,de,23,0.2340435388268126,0.016544394029389863,0.234044 +- 0.016544,3
icr_reinforce,de,24,0.1976440930133245,0.017757809469133013,0.197644 +- 0.017758,3
icr_reinforce,de,25,0.171457879581814,0.01997291687344753,0.171458 +- 0.019973,3
icr_reinforce,de,26,0.12505563348669713,0.021412025386108462,0.125056 +- 0.021412,3
icr_reinforce,de,27,0.10159966239802011,0.01785427728140714,0.101600 +- 0.017854,3
icr_reinforce,de,28,0.07759345285955471,0.020171230363733937,0.077593 +- 0.020171,3
icr_reinforce,de,29,0.0806969744211474,0.01647421152136068,0.080697 +- 0.016474,3
icr_reinforce,de,30,0.08968239872504408,0.011053381490301635,0.089682 +- 0.011053,3
icr_reinforce,de,31,0.16665766745074703,0.006054018784184838,0.166658 +- 0.006054,3
icr_reinforce,es,0,-0.024327782457851,0.01211708956666396,-0.024328 +- 0.012117,3
icr_reinforce,es,1,-0.22634309011704057,0.0192807614800167,-0.226343 +- 0.019281,3
icr_reinforce,es,2,-0.12657832466081254,0.022546489510747756,-0.126578 +- 0.022546,3
icr_reinforce,es,3,0.06206112642947337,0.02810348955461174,0.062061 +- 0.028103,3
icr_reinforce,es,4,0.14066669988007374,0.03186825126084945,0.140667 +- 0.031868,3
icr_reinforce,es,5,0.1761194938288589,0.03423841363299529,0.176119 +- 0.034238,3
icr_reinforce,es,6,0.1960348147357559,0.03182098911535243,0.196035 +- 0.031821,3
icr_reinforce,es,7,0.2191469141093192,0.030415227736389935,0.219147 +- 0.030415,3
icr_reinforce,es,8,0.24075756276239887,0.029729522774400195,0.240758 +- 0.029730,3
icr_reinforce,es,9,0.238284804028416,0.028060089258209783,0.238285 +- 0.028060,3
icr_reinforce,es,10,0.23217862215380003,0.025948897196804516,0.232179 +- 0.025949,3
icr_reinforce,es,11,0.21295109059423667,0.0260305349184519,0.212951 +- 0.026031,3
icr_reinforce,es,12,0.211043290501922,0.023974356446916898,0.211043 +- 0.023974,3
icr_reinforce,es,13,0.2574071803720216,0.025141236273496743,0.257407 +- 0.025141,3
icr_reinforce,es,14,0.2655219592235413,0.025820919293670735,0.265522 +- 0.025821,3
icr_reinforce,es,15,0.32582613725740306,0.026074764326004966,0.325826 +- 0.026075,3
icr_reinforce,es,16,0.3246287782245593,0.025406205242540753,0.324629 +- 0.025406,3
icr_reinforce,es,17,0.33757078120562833,0.025129519478859077,0.337571 +- 0.025130,3
icr_reinforce,es,18,0.3283868958549069,0.024221188028171445,0.328387 +- 0.024221,3
icr_reinforce,es,19,0.3192292663550615,0.023619164643408186,0.319229 +- 0.023619,3
icr_reinforce,es,20,0.305097865896833,0.022793150598975107,0.305098 +- 0.022793,3
icr_reinforce,es,21,0.3182808218348803,0.022330236242310966,0.318281 +- 0.022330,3
icr_reinforce,es,22,0.3179018472510802,0.022448015500947525,0.317902 +- 0.022448,3
icr_reinforce,es,23,0.30395120107397317,0.02137545727101186,0.303951 +- 0.021375,3
