layer,cosine_sim,cosine_sim_adjusted
0,0.664936900138855,0.3480018377304077
1,0.6125720143318176,0.37337902188301086
2,0.6648454070091248,0.3682589530944824
3,0.6629271507263184,0.41057637333869934
4,0.681652307510376,0.44666650891304016
5,0.711006224155426,0.45807093381881714
6,0.7209503054618835,0.49436625838279724
7,0.7392319440841675,0.5224105715751648
8,0.7449519038200378,0.5243720412254333
9,0.7585623860359192,0.5217621922492981
10,0.7621240615844727,0.5362702012062073
11,0.7614604830741882,0.5384044051170349
12,0.7758835554122925,0.5420402884483337
13,0.7742041945457458,0.5606419444084167
14,0.7707015872001648,0.5614396929740906
15,0.7747642397880554,0.5615472197532654
16,0.7736895084381104,0.5611157417297363
17,0.7675754427909851,0.5483078360557556
18,0.7695478200912476,0.5210111141204834
19,0.7566681504249573,0.5119203329086304
20,0.7428606152534485,0.4883354902267456
21,0.7335680723190308,0.46528175473213196
22,0.7290636301040649,0.43864381313323975
23,0.7269776463508606,0.4131752848625183
24,0.7078053951263428,0.3815843164920807
25,0.7025178670883179,0.3768811523914337
26,0.6673811674118042,0.34290003776550293
27,0.651344358921051,0.33239227533340454
28,0.6384587287902832,0.3180725872516632
29,0.6080044507980347,0.3185720443725586
30,0.6032817959785461,0.3147386610507965
31,0.598660945892334,0.3224802613258362
