layer,cosine_sim,cosine_sim_adjusted
0,0.6908648014068604,0.357200562953949
1,0.6589601039886475,0.38898929953575134
2,0.6971797943115234,0.37595710158348083
3,0.6811143755912781,0.41139906644821167
4,0.6909928917884827,0.441879540681839
5,0.715110182762146,0.4518449604511261
6,0.7226281762123108,0.48775479197502136
7,0.7387757301330566,0.5142771005630493
8,0.7436690330505371,0.5155758857727051
9,0.753849446773529,0.510462760925293
10,0.7552979588508606,0.5243818163871765
11,0.7533206343650818,0.5242250561714172
12,0.7697737216949463,0.5278009176254272
13,0.7671994566917419,0.5464598536491394
14,0.7653204798698425,0.547727644443512
15,0.7706171274185181,0.547319769859314
16,0.7628236413002014,0.5430490970611572
17,0.7549418210983276,0.5272265672683716
18,0.7527199983596802,0.4973195791244507
19,0.7345933318138123,0.48614993691444397
20,0.718701958656311,0.4620240032672882
21,0.7088640928268433,0.43951770663261414
22,0.7002483606338501,0.4116665720939636
23,0.7024012804031372,0.3891494870185852
24,0.6794923543930054,0.3566579818725586
25,0.6777951717376709,0.35121476650238037
26,0.6710454821586609,0.3246932923793793
27,0.6458582878112793,0.31300750374794006
28,0.6417899131774902,0.30270785093307495
29,0.626980721950531,0.3083234131336212
30,0.5792516469955444,0.2942788302898407
31,0.5334009528160095,0.278797447681427
