seed,language,layer,id,r
42,de,0,12.160985967527294,0.312571708740143
42,de,1,14.357934906953854,0.6861154982310745
42,de,2,15.993154471079041,0.7169487512773967
42,de,3,16.343683569570675,0.8062259179777049
42,de,4,17.16105516754576,0.8730676096835405
42,de,5,16.47896506077521,0.8883546695765531
42,de,6,17.72839222595894,0.9134943530774596
42,de,7,18.199909462911343,0.9379436505906817
42,de,8,18.624162469456635,0.9576714460140539
42,de,9,18.753193045148997,0.9620769505131147
42,de,10,19.382091415484332,0.963508654572815
42,de,11,18.934974341965198,0.9558557929999991
42,de,12,19.866713385207802,0.9537562896567348
42,de,13,20.124960408564263,0.9593164157926439
42,de,14,20.083772619815193,0.9508978059103169
42,de,15,19.377402458741397,0.9366251313038458
42,de,16,18.607731710862154,0.9170456192780293
42,de,17,18.06875554394958,0.9117816037474706
42,de,18,17.33478960678131,0.9001475720348106
42,de,19,17.028006048704132,0.8965783007964858
42,de,20,17.214448783363036,0.8898691555278463
42,de,21,17.65663083005273,0.8851692607643322
42,de,22,17.31815525236003,0.8812539825990545
42,de,23,17.436720210825346,0.8773797987874584
42,de,24,17.034159846406386,0.8663412603303879
42,de,25,17.154204667360883,0.8587727525484045
42,de,26,16.870723592750167,0.8455351832654505
42,de,27,16.821986428718724,0.8360632634953021
42,de,28,16.769424546177092,0.8245052791303106
42,de,29,16.688698463186967,0.8077493431291561
42,de,30,16.792623357013554,0.7932768592430157
42,de,31,16.514580461639696,0.7967589454076665
