layer,cosine_sim,cosine_sim_adjusted
0,0.683887779712677,0.3458693325519562
1,0.6441047191619873,0.3708990514278412
2,0.6906500458717346,0.363511323928833
3,0.6732044816017151,0.3999497592449188
4,0.6767277121543884,0.4289638102054596
5,0.6982569694519043,0.43716996908187866
6,0.7045934200286865,0.47143837809562683
7,0.720888614654541,0.49873384833335876
8,0.7243952751159668,0.5007159113883972
9,0.7337207198143005,0.4978693127632141
10,0.7335726022720337,0.5104333162307739
11,0.7310538291931152,0.510242223739624
12,0.7465834021568298,0.5158493518829346
13,0.7438812851905823,0.5324415564537048
14,0.7414900660514832,0.533111035823822
15,0.7496076226234436,0.5358037352561951
16,0.7449507117271423,0.5335898995399475
17,0.7376684546470642,0.5195872783660889
18,0.7360762357711792,0.49504491686820984
19,0.7205551266670227,0.4844134449958801
20,0.7075299620628357,0.46146339178085327
21,0.6983279585838318,0.4400783181190491
22,0.6916849613189697,0.4119921624660492
23,0.6891960501670837,0.3887839615345001
24,0.6657547950744629,0.355161190032959
25,0.6557112336158752,0.3486933708190918
26,0.641505241394043,0.3224075436592102
27,0.622500479221344,0.3104724586009979
28,0.6066359281539917,0.2951703369617462
29,0.5762211084365845,0.2959858477115631
30,0.5734674334526062,0.2917070984840393
31,0.5662053227424622,0.28723445534706116
