layer,cosine_sim,cosine_sim_adjusted
0,0.6908442378044128,0.3570675849914551
1,0.6587004661560059,0.3888151943683624
2,0.6969084739685059,0.37615251541137695
3,0.6804258823394775,0.4115833640098572
4,0.6900970339775085,0.4423491358757019
5,0.7138268947601318,0.45282500982284546
6,0.7210904955863953,0.48853346705436707
7,0.7368732690811157,0.514285683631897
8,0.7402970790863037,0.5170662999153137
9,0.7489057779312134,0.513336718082428
10,0.7494511604309082,0.5269485116004944
11,0.7467516660690308,0.5266299247741699
12,0.7624970078468323,0.5303564071655273
13,0.7586790323257446,0.5476416349411011
14,0.7551491856575012,0.5480783581733704
15,0.7595623731613159,0.5475093722343445
16,0.7506179213523865,0.5415030717849731
17,0.7406565546989441,0.5255203247070312
18,0.7365367412567139,0.49859076738357544
19,0.7155641913414001,0.4858582317829132
20,0.6999489665031433,0.46140921115875244
21,0.6890573501586914,0.4399788975715637
22,0.6808379292488098,0.41225868463516235
23,0.6814739108085632,0.3904637396335602
24,0.6602790355682373,0.3565695583820343
25,0.6587094068527222,0.3500952124595642
26,0.6518192887306213,0.3238345980644226
27,0.6270022988319397,0.31141412258148193
28,0.6215127110481262,0.2998649775981903
29,0.6058139801025391,0.3042233884334564
30,0.5601463913917542,0.2885436713695526
31,0.5126683712005615,0.2699735760688782
