layer,cosine_sim,cosine_sim_adjusted
0,0.7157279253005981,0.37318873405456543
1,0.6854785084724426,0.40001654624938965
2,0.7181960940361023,0.3806721866130829
3,0.7069504261016846,0.42271241545677185
4,0.715385377407074,0.45563778281211853
5,0.734076976776123,0.45976385474205017
6,0.7422400116920471,0.4949045777320862
7,0.7568666934967041,0.5222915410995483
8,0.7631558775901794,0.5231671333312988
9,0.7757247090339661,0.5181638598442078
10,0.7780871391296387,0.5316721200942993
11,0.7760599255561829,0.5341860055923462
12,0.7906225323677063,0.5371981263160706
13,0.7870557904243469,0.5549765825271606
14,0.7843430042266846,0.5558863282203674
15,0.7873595356941223,0.553412675857544
16,0.7810354232788086,0.5500403046607971
17,0.7738420963287354,0.5353848934173584
18,0.7729091048240662,0.5064931511878967
19,0.7592762112617493,0.49796709418296814
20,0.7416611313819885,0.4746643900871277
21,0.732185423374176,0.45036524534225464
22,0.7298067808151245,0.4249548316001892
23,0.7284268736839294,0.400460809469223
24,0.7077623605728149,0.36970287561416626
25,0.6951388120651245,0.36292901635169983
26,0.6767677068710327,0.33267703652381897
27,0.6582275629043579,0.3212208151817322
28,0.6445059776306152,0.3092195689678192
29,0.61813884973526,0.3086336553096771
30,0.6046749949455261,0.3045506775379181
31,0.599902868270874,0.3096808195114136
