seed,language,layer,id,r
46,es,0,18.29271539207972,0.9937553497489571
46,es,1,18.26069135664187,1.0381009062050224
46,es,2,16.952187807846734,1.0388765999972653
46,es,3,18.692814511303823,1.0598098250543329
46,es,4,18.200418534654574,1.0680491289164022
46,es,5,18.53384085304786,1.0615048104254117
46,es,6,18.47405086655709,1.0555848788842352
46,es,7,19.123689673918456,1.0466005478965266
46,es,8,19.094102744813757,1.0474439355679714
46,es,9,19.596562226874386,1.047258202932742
46,es,10,19.166567970110076,1.0422715744215898
46,es,11,18.90638266057786,1.0280600994850488
46,es,12,19.704840206586915,1.0299181491551779
46,es,13,19.544171415138262,1.0354516396147135
46,es,14,19.19526880311846,1.0307803630968533
46,es,15,18.373588886557183,1.0657430469520996
46,es,16,18.71963700934401,1.0548849460850227
46,es,17,18.688078565599554,1.0661219987921227
46,es,18,17.37615038405232,1.0631467667381655
46,es,19,17.793856125043106,1.0639881116830252
46,es,20,17.80915780710242,1.0583063519364504
46,es,21,16.426444290696406,1.0514700521480447
46,es,22,16.177065646840195,1.0549056521387083
46,es,23,15.87556219509155,1.0510282819761265
46,es,24,15.708493919026008,1.0389450905299307
46,es,25,16.35899313993437,1.0302280620383009
46,es,26,15.943510351099752,1.0073154716033001
46,es,27,16.099824409021373,0.9948152877353694
46,es,28,15.756769177924244,0.9867150614847113
46,es,29,15.178023720250781,0.9793355993242033
46,es,30,14.912018410563409,0.9731040431144375
46,es,31,13.424728106682673,1.0069481796036055
