layer,cosine_sim,cosine_sim_adjusted
0,0.682778000831604,0.350856214761734
1,0.6471698880195618,0.37653660774230957
2,0.6914374828338623,0.3667125403881073
3,0.6767409443855286,0.40512561798095703
4,0.6855398416519165,0.43412891030311584
5,0.7089610695838928,0.44326040148735046
6,0.714820921421051,0.476875901222229
7,0.7315338253974915,0.5031169652938843
8,0.7374202609062195,0.5039083361625671
9,0.7493442296981812,0.5012028217315674
10,0.7517541646957397,0.5151581764221191
11,0.7498915791511536,0.5153246521949768
12,0.7680088877677917,0.5218455195426941
13,0.7638866901397705,0.5401761531829834
14,0.7603557705879211,0.5398179888725281
15,0.7662056684494019,0.5384188294410706
16,0.7580078840255737,0.5352156758308411
17,0.7498622536659241,0.5182117223739624
18,0.7475847005844116,0.4883560538291931
19,0.7292284965515137,0.47781702876091003
20,0.7130037546157837,0.45241326093673706
21,0.7035191059112549,0.4305226802825928
22,0.6951302886009216,0.4032208025455475
23,0.6969484090805054,0.381172239780426
24,0.6725072860717773,0.3488633930683136
25,0.6701933741569519,0.34329620003700256
26,0.662502646446228,0.31681713461875916
27,0.6359261274337769,0.3050817549228668
28,0.6309383511543274,0.2943529188632965
29,0.615169107913971,0.29942864179611206
30,0.566836416721344,0.2841244041919708
31,0.5158962607383728,0.2662060260772705
