layer,cosine_sim,cosine_sim_adjusted
0,0.6647158265113831,0.34740209579467773
1,0.6125138401985168,0.3732753098011017
2,0.664569079875946,0.36846286058425903
3,0.6625874042510986,0.410734623670578
4,0.6811466217041016,0.4467012584209442
5,0.7103679180145264,0.4579834043979645
6,0.7200874090194702,0.4945490062236786
7,0.7380664348602295,0.5228655934333801
8,0.7434758543968201,0.5254452228546143
9,0.7567819952964783,0.5237165093421936
10,0.7606421709060669,0.5372856259346008
11,0.7599614262580872,0.5399304628372192
12,0.7742860317230225,0.5435765385627747
13,0.7722822427749634,0.5616825222969055
14,0.7682709693908691,0.5628162026405334
15,0.7719513773918152,0.5626928806304932
16,0.7705333828926086,0.5612730383872986
17,0.7635905146598816,0.5483411550521851
18,0.7649953961372375,0.522079586982727
19,0.7517880797386169,0.5124915838241577
20,0.7379095554351807,0.48878952860832214
21,0.7279316782951355,0.46617236733436584
22,0.7236183881759644,0.43945643305778503
23,0.7208075523376465,0.4140901565551758
24,0.7019096612930298,0.3818470537662506
25,0.696197509765625,0.3767159581184387
26,0.6601297855377197,0.3425881266593933
27,0.6433147192001343,0.3317131996154785
28,0.6293923854827881,0.316661536693573
29,0.5979510545730591,0.3165854811668396
30,0.5933895707130432,0.3120291829109192
31,0.5865187644958496,0.3173268735408783
