layer,cosine_sim,cosine_sim_adjusted
0,0.7150889039039612,0.37284979224205017
1,0.6849297881126404,0.4001806378364563
2,0.7172315120697021,0.38108712434768677
3,0.705777108669281,0.42282018065452576
4,0.713837742805481,0.45571228861808777
5,0.7321093678474426,0.45965516567230225
6,0.7395949363708496,0.4953572750091553
7,0.7533845901489258,0.5232055187225342
8,0.7586120963096619,0.5258238911628723
9,0.7701698541641235,0.5225501656532288
10,0.772075891494751,0.5354795455932617
11,0.7698732018470764,0.537858784198761
12,0.7844733595848083,0.5408021211624146
13,0.7804080843925476,0.5573716163635254
14,0.7770900130271912,0.5575402975082397
15,0.7800095081329346,0.5550841689109802
16,0.7733836770057678,0.5501288771629333
17,0.765393078327179,0.5347660183906555
18,0.7647128701210022,0.5067190527915955
19,0.7506461143493652,0.49733850359916687
20,0.7331655025482178,0.4735593795776367
21,0.7236984372138977,0.4500731825828552
22,0.7223088145256042,0.42448121309280396
23,0.7210481762886047,0.3999441862106323
24,0.7020050287246704,0.3691532611846924
25,0.6894555687904358,0.36292219161987305
26,0.6711732149124146,0.333120733499527
27,0.6523733139038086,0.32195284962654114
28,0.6385020613670349,0.30984318256378174
29,0.611034095287323,0.30942225456237793
30,0.5987709760665894,0.3044888973236084
31,0.5962568521499634,0.30529138445854187
