layer,cosine_sim,cosine_sim_adjusted
0,0.6649509072303772,0.34807562828063965
1,0.6125883460044861,0.37337222695350647
2,0.6649349331855774,0.3682224452495575
3,0.6630311012268066,0.41054001450538635
4,0.6817675232887268,0.44662904739379883
5,0.7111270427703857,0.45801329612731934
6,0.7211104035377502,0.49429652094841003
7,0.7394394278526306,0.5223470330238342
8,0.7452652454376221,0.5242519378662109
9,0.7588956356048584,0.5215601921081543
10,0.7624646425247192,0.5360941290855408
11,0.7618667483329773,0.5382540225982666
12,0.7763246297836304,0.5418975353240967
13,0.7746525406837463,0.5605577826499939
14,0.7712001800537109,0.5614030957221985
15,0.7752842903137207,0.5615318417549133
16,0.7742173075675964,0.5611541867256165
17,0.7681761980056763,0.5483924150466919
18,0.7701702117919922,0.52097088098526
19,0.757334291934967,0.5119240880012512
20,0.7435397505760193,0.4883347153663635
21,0.7343003749847412,0.4652794897556305
22,0.7297523617744446,0.4386446177959442
23,0.7277182340621948,0.41317102313041687
24,0.7084634900093079,0.38160523772239685
25,0.703194797039032,0.3769212067127228
26,0.668031632900238,0.34291142225265503
27,0.6520097851753235,0.3324379324913025
28,0.6391551494598389,0.31813719868659973
29,0.6087726354598999,0.31867876648902893
30,0.6040415167808533,0.31488388776779175
31,0.5995460748672485,0.32280972599983215
