seed,language,layer,id,r
43,ru,0,11.138618260585678,0.33949171344639684
43,ru,1,13.59401624376723,0.6817840246141814
43,ru,2,15.263748361699859,0.7102260792325287
43,ru,3,15.638565802928612,0.7946096425377491
43,ru,4,16.64495635425799,0.8624580889844655
43,ru,5,16.202014675041955,0.8775237328683559
43,ru,6,16.07484252065172,0.9032390368181857
43,ru,7,15.28367353484493,0.9283966985973509
43,ru,8,15.66529916665285,0.9476696619930383
43,ru,9,16.601230876285562,0.9554093698093674
43,ru,10,16.99054596763642,0.9573761341915116
43,ru,11,17.548427526729274,0.9499813368270539
43,ru,12,17.82098878552463,0.9501702347348944
43,ru,13,17.729240425726157,0.9550019791111937
43,ru,14,17.755824542329723,0.9482425118678859
43,ru,15,17.00282899828138,0.9345042244958438
43,ru,16,16.40053849118976,0.9171470310326256
43,ru,17,15.98773919011864,0.911761763937432
43,ru,18,15.801369364987185,0.9005944159109266
43,ru,19,16.08771747192405,0.8995963497231289
43,ru,20,15.98602279450751,0.895797974566158
43,ru,21,16.168702247517345,0.8906208192714143
43,ru,22,16.144775783900258,0.8893639897808513
43,ru,23,15.863467491395118,0.8870735368623048
43,ru,24,16.113055493332617,0.8795648789748787
43,ru,25,16.22735439191511,0.8751408340300203
43,ru,26,15.880983478564826,0.8661431486175806
43,ru,27,15.779416222281398,0.8574820371702702
43,ru,28,15.678590731673607,0.8495239330736625
43,ru,29,15.680354259727553,0.842985184442633
43,ru,30,16.091851451169923,0.8149176079455593
43,ru,31,16.498453678620074,0.8139069521516007
