seed,language,layer,id,r
43,ru,0,22.907892346685873,1.017309747997084
43,ru,1,22.86675503235633,1.0585350633078212
43,ru,2,21.195511651046928,1.054844681654992
43,ru,3,19.60469395827072,1.072504668720081
43,ru,4,19.763732658056522,1.0806511311364075
43,ru,5,20.4932639661688,1.073216944962712
43,ru,6,21.327406955536123,1.0721906216993895
43,ru,7,21.36481403815293,1.0613799972206213
43,ru,8,21.412352250951237,1.0656187274252518
43,ru,9,20.588396287008365,1.0701081799782015
43,ru,10,20.354930380178626,1.0657291894118828
43,ru,11,20.30076882003051,1.048182876351189
43,ru,12,19.476167730615224,1.0446505389186127
43,ru,13,19.64641382845214,1.0525739708427237
43,ru,14,19.893020612771558,1.0462327248883947
43,ru,15,20.421002137532163,1.0757385287592223
43,ru,16,20.448282562231004,1.0644880103692098
43,ru,17,19.620620990466175,1.077755909826819
43,ru,18,18.847827500013647,1.0776030110083057
43,ru,19,18.779791892853662,1.0774218127045807
43,ru,20,18.59537953949157,1.0709415493370484
43,ru,21,18.305430271381987,1.0620514517383175
43,ru,22,18.099581413505575,1.0568328986649291
43,ru,23,18.10462668768033,1.0542971011173619
43,ru,24,17.462682529212348,1.0448329712340478
43,ru,25,17.40702311208356,1.043945074474747
43,ru,26,17.49507063260114,1.0385691390926797
43,ru,27,17.051134312909273,1.0188381006677893
43,ru,28,17.164953577566873,1.0216674430651997
43,ru,29,16.754243912079573,1.0236216487592749
43,ru,30,16.918032308168314,1.0089483583641148
43,ru,31,18.73629788543264,1.0475930259472563
