layer,cosine_sim,cosine_sim_adjusted
0,0.6648238301277161,0.3478168547153473
1,0.6123582124710083,0.3732393682003021
2,0.6648843884468079,0.36864784359931946
3,0.6628389954566956,0.41100895404815674
4,0.6809800863265991,0.44715258479118347
5,0.7098557949066162,0.45893463492393494
6,0.7193416953086853,0.49502134323120117
7,0.736950695514679,0.5221853852272034
8,0.7412474751472473,0.5256940722465515
9,0.7535690665245056,0.5247631669044495
10,0.7565521001815796,0.5390699505805969
11,0.7555375099182129,0.5413345694541931
12,0.7693652510643005,0.545135498046875
13,0.7667428851127625,0.5625353455543518
14,0.7623416185379028,0.5629366636276245
15,0.7653451561927795,0.5626505613327026
16,0.7633599042892456,0.5610452890396118
17,0.755497932434082,0.5480401515960693
18,0.7561537027359009,0.5240473747253418
19,0.7421957850456238,0.5148792862892151
20,0.7284237742424011,0.4909232258796692
21,0.7175942063331604,0.46838346123695374
22,0.713275671005249,0.4417286217212677
23,0.7099886536598206,0.4166335463523865
24,0.6923840045928955,0.38339143991470337
25,0.6865047812461853,0.377299427986145
26,0.651141881942749,0.3431864082813263
27,0.6346191167831421,0.3315058648586273
28,0.6200947165489197,0.3157273828983307
29,0.5886221528053284,0.314554899930954
30,0.5845518112182617,0.3090079724788666
31,0.5739563703536987,0.31161975860595703
