layer,cosine_sim,cosine_sim_adjusted
0,0.7152042984962463,0.3732830286026001
1,0.684680163860321,0.40026146173477173
2,0.7174428105354309,0.38131779432296753
3,0.7058678865432739,0.4230322241783142
4,0.7133363485336304,0.45605987310409546
5,0.7311265468597412,0.4604969918727875
6,0.7385086417198181,0.4957330524921417
7,0.7520889639854431,0.522462010383606
8,0.7562148571014404,0.5261651873588562
9,0.7669110298156738,0.5237435698509216
10,0.7678929567337036,0.5374745726585388
11,0.7652801275253296,0.5393632054328918
12,0.7794107794761658,0.5425354838371277
13,0.7747347354888916,0.5584194660186768
14,0.7710415720939636,0.5579525828361511
15,0.7736112475395203,0.5555739402770996
16,0.7663968801498413,0.5503649711608887
17,0.7578237056732178,0.5351997017860413
18,0.756666898727417,0.5095188021659851
19,0.7418172359466553,0.5005327463150024
20,0.7243403196334839,0.4762585461139679
21,0.7142921090126038,0.45307043194770813
22,0.712990403175354,0.427549809217453
23,0.7111966013908386,0.40321657061576843
24,0.6935423612594604,0.37142178416252136
25,0.6812744140625,0.3643510043621063
26,0.6633411645889282,0.3344537913799286
27,0.6452296376228333,0.3225889503955841
28,0.630764901638031,0.30979055166244507
29,0.6031243205070496,0.30823230743408203
30,0.591533899307251,0.30236920714378357
31,0.585883617401123,0.3009066581726074
