seed,language,layer,id,r
42,de,0,20.35870981322934,1.0073035326924242
42,de,1,20.696884782854955,1.0291060406091337
42,de,2,18.67831212754162,1.029697832739505
42,de,3,16.014224092444234,1.0404433795503052
42,de,4,15.753700145772246,1.050915164410564
42,de,5,14.915348952651737,1.0456466858789697
42,de,6,15.370588329506123,1.047486482570153
42,de,7,15.765644892558818,1.0357617251790943
42,de,8,16.484724288998198,1.0405520616234156
42,de,9,17.26729271550036,1.0441989459768235
42,de,10,17.251982030471517,1.0391083275621282
42,de,11,16.943349969404114,1.0206140030719957
42,de,12,16.575349196225005,1.0262629631408173
42,de,13,16.575553086162262,1.0250262804698727
42,de,14,16.776579997407424,1.0211745957807474
42,de,15,16.015645200476026,1.045324861485257
42,de,16,16.54869239020627,1.0334753344273657
42,de,17,16.813120272726117,1.0432540802047758
42,de,18,16.716117879479636,1.0384308891333809
42,de,19,16.851564094510984,1.0346471269012658
42,de,20,17.018090652583506,1.0330836452012604
42,de,21,16.15845440689608,1.0227863423442232
42,de,22,16.071070307032084,1.0222592439357787
42,de,23,16.384610754204623,1.0127154061103882
42,de,24,15.35994106809502,1.0030331888129203
42,de,25,14.735239065694362,0.9962020582895585
42,de,26,14.836475600383457,0.990411287457241
42,de,27,14.979264246093805,0.9835841147418182
42,de,28,15.180239477842388,0.9784162904791648
42,de,29,14.691059288618833,0.9714084199761154
42,de,30,15.185562096164325,0.9671948748391833
42,de,31,15.168396660546597,0.9955883230736859
