layer,cosine_sim,cosine_sim_adjusted
0,0.656647801399231,0.3257175385951996
1,0.6248555183410645,0.3526052236557007
2,0.6756211519241333,0.34846872091293335
3,0.6608233451843262,0.3886474370956421
4,0.6653294563293457,0.41653260588645935
5,0.6880420446395874,0.42620059847831726
6,0.6934611201286316,0.4603008031845093
7,0.7108525633811951,0.4878876805305481
8,0.7150936126708984,0.49001988768577576
9,0.7242566347122192,0.4866749346256256
10,0.723689615726471,0.4991239011287689
11,0.721960186958313,0.4992668628692627
12,0.7401655316352844,0.5061663389205933
13,0.7368360757827759,0.5234476923942566
14,0.7345774173736572,0.5233705639839172
15,0.7440418601036072,0.5264430046081543
16,0.7402576208114624,0.526162326335907
17,0.7334463596343994,0.5116927623748779
18,0.732674241065979,0.48748019337654114
19,0.7175570130348206,0.4779231548309326
20,0.7039002180099487,0.45412036776542664
21,0.6942941546440125,0.4329438805580139
22,0.6872268915176392,0.40395665168762207
23,0.6842619776725769,0.38123810291290283
24,0.6611300706863403,0.34910640120506287
25,0.6504489779472351,0.3430825173854828
26,0.6364374756813049,0.3170347809791565
27,0.6169332265853882,0.3053070902824402
28,0.6008875966072083,0.2894001305103302
29,0.5687837600708008,0.28932464122772217
30,0.5659151673316956,0.2837865352630615
31,0.5582200288772583,0.27678558230400085
